Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Senegal,Thies,Thies,Maize (local),Retail,2020,05,,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,06,262.5,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,07,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,08,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,09,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,10,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,11,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Maize (local),Retail,2020,12,220.57,256.3,-1.475,,Forecast,KG,XOF,258.39,182.75,AR(4);I(0);MA(3)
Senegal,Thies,Thies,Maize (local),Retail,2021,01,219.25,256.01,-1.518,,Forecast,KG,XOF,257.07,181.43,AR(4);I(0);MA(3)
Senegal,Thies,Thies,Maize (local),Retail,2021,02,218.37,254.61,-1.496,,Forecast,KG,XOF,256.19,180.55,AR(4);I(0);MA(3)
Senegal,Thies,Thies,Maize (local),Retail,2021,03,217.59,240.82,-0.959,,Forecast,KG,XOF,255.41,179.77,AR(4);I(0);MA(3)
Senegal,Thies,Thies,Maize (local),Retail,2021,04,217.05,236.98,-0.823,,Forecast,KG,XOF,254.87,179.22,AR(4);I(0);MA(3)
Senegal,Thies,Thies,Maize (local),Retail,2021,05,216.59,233.01,-0.678,,Forecast,KG,XOF,254.41,178.77,AR(4);I(0);MA(3)
Senegal,Thies,Thies,Millet,Retail,2007,01,165,179.74,-0.717,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,02,165,179.74,-0.717,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,03,165,182.52,-0.853,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,04,165,186.97,-1.069,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,05,165,184.74,-0.961,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,06,172.5,191.83,-0.94,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,07,175,200.58,-1.245,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,08,176.67,203.63,-1.312,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,09,200,204.74,-0.231,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,10,200,196.41,0.175,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,11,217.5,193.49,1.168,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2007,12,193,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,01,210,191.67,0.892,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,02,210,191.67,0.892,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,03,208.33,194.44,0.676,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,04,225,198.89,1.271,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,05,225,196.67,1.379,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,06,226.25,203.75,1.095,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,07,250,212.5,1.825,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,08,245,215.56,1.433,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,09,250,216.67,1.622,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,10,235,208.33,1.298,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,11,212.5,205.42,0.345,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2008,12,200,186.04,0.679,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,01,200,203.59,-0.175,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,02,200,203.59,-0.175,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,03,210,206.37,0.177,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,04,206.67,210.81,-0.202,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,05,200,208.59,-0.418,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,06,212.5,215.67,-0.154,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,07,212.5,224.42,-0.58,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,08,225,227.48,-0.121,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,09,200,228.59,-1.391,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,10,190,220.26,-1.472,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,11,186.25,217.34,-1.513,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2009,12,184,197.96,-0.679,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,01,175,201.81,-1.276,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,02,175,198.99,-1.127,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,03,175,198.59,-1.096,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,04,191.67,204.83,-0.616,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,05,191.67,202.25,-0.499,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,06,186.25,204.73,-0.87,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,07,200,213.71,-0.649,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,08,177.5,208.26,-1.422,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,09,175,206.44,-1.421,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,10,161.67,194.84,-1.464,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,11,161.67,190.98,-1.274,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2010,12,165,180.26,-0.665,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,01,177.5,179.81,-0.102,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,02,175,178.99,-0.178,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,03,176.67,180.69,-0.181,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,04,195,190.65,0.197,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,05,191.67,188.84,0.13,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,06,190,191.58,-0.073,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,07,185,197.84,-0.597,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,08,187.5,195.25,-0.363,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,09,225,204,0.982,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,10,213.33,194.9,0.862,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,11,212.5,193.86,0.872,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2011,12,225,191.23,1.548,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,01,225,190.55,1.55,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,02,225,192.15,1.457,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,03,225,195.52,1.295,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,04,225,204.68,0.893,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,05,205,199.94,0.224,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,06,228.33,207.23,0.933,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,07,250,218.17,1.392,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,08,266.67,221.18,1.932,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,09,242.5,224.32,0.774,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,10,270,222.52,1.962,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,11,230,214.85,0.628,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2012,12,220,208.26,0.49,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,01,210,208.89,0.047,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,02,220,210.43,0.404,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,03,240,215.85,1.018,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,04,240,223.49,0.698,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,05,291.67,229.27,2.515,Crisis,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,06,275,233.94,1.63,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,07,257.5,240.21,0.688,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,08,243.33,239.18,0.166,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,09,236.67,240.13,-0.139,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,10,232,236.1,-0.166,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,11,226.67,228.2,-0.063,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2013,12,231.67,222.39,0.38,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,01,225,223.85,0.047,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,02,231.25,225.79,0.226,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,03,232.5,229.81,0.112,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,04,226.33,234.76,-0.353,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,05,226.33,237.07,-0.452,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,06,223.33,238.75,-0.652,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,07,225,243.23,-0.772,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,08,233.33,242.92,-0.407,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,09,245,245.3,-0.013,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,10,237.5,240.87,-0.145,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,11,212.5,230.34,-0.768,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2014,12,200,222.79,-0.98,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,01,193.33,222.3,-1.241,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,02,200,223.73,-1.015,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,03,200,226.3,-1.123,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,04,200,230,-1.274,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,05,210,232.78,-0.968,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,06,210,234.02,-1.019,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,07,227,240.05,-0.556,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,08,195,235.32,-1.696,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,09,186,235.06,-2.025,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,10,168,227.56,-2.391,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,11,156,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2015,12,150,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,01,160,209.97,-1.973,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,02,170,211.66,-1.628,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,03,160,212.15,-2.003,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,04,165,215.33,-1.905,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,05,218,223.63,-0.214,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,06,285,233.59,1.925,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,07,268.75,238.59,1.127,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,08,341,245.22,3.379,Crisis,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,09,275,240.55,1.212,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,10,240,231.99,0.283,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,11,240,230.09,0.351,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2016,12,205,220.49,-0.551,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,01,200,213.27,-0.473,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,02,219,217.8,0.043,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,03,235,221.55,0.483,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,04,250,227.8,0.798,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,05,250,235.87,0.51,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,06,275,246.57,1.025,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,07,253,248.47,0.164,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,08,250,251.81,-0.066,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,09,281,250.28,1.115,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,10,292,244.41,1.711,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,11,285,243.51,1.482,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2017,12,210,226.76,-0.6,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,01,244,224.84,0.688,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,02,250,229.96,0.72,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,03,250,233.47,0.595,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,04,250,238.92,0.4,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,05,250,246.06,0.143,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,06,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,07,250,256.59,-0.241,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,08,250,259.48,-0.347,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,09,250,257.26,-0.267,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,10,250,250.85,-0.031,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,11,225,246.4,-0.79,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2018,12,225,231.28,-0.233,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,01,225,229.18,-0.155,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,02,225,233.25,-0.308,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,03,225,235.87,-0.407,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,04,225,240.32,-0.575,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,05,250,247.44,0.093,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,06,258,256.53,0.054,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,07,300,262.03,1.38,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,08,300,265.57,1.248,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,09,300,264.35,1.289,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,10,300,259.22,1.468,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,11,260,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2019,12,250,234.3,0.568,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,01,250,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,02,250,240.96,0.329,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,03,239,242.76,-0.137,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,04,243.85,247.47,-0.133,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,05,315,261.42,1.94,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,06,350,273.78,2.699,Crisis,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,07,350,279.48,2.453,Crisis,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,08,306.25,279.5,0.931,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,09,325,279.87,1.562,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,10,325,275.27,1.71,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,11,275,260.24,0.508,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Millet,Retail,2020,12,278.16,253.31,0.886,Stress,Forecast,KG,XOF,317.74,238.58,AR(1);I(0);MA(3)
Senegal,Thies,Thies,Millet,Retail,2021,01,266.91,250.86,0.573,Stress,Forecast,KG,XOF,306.49,227.33,AR(1);I(0);MA(3)
Senegal,Thies,Thies,Millet,Retail,2021,02,258.03,254.31,0.133,,Forecast,KG,XOF,297.61,218.45,AR(1);I(0);MA(3)
Senegal,Thies,Thies,Millet,Retail,2021,03,251,255.59,-0.164,,Forecast,KG,XOF,290.59,211.42,AR(1);I(0);MA(3)
Senegal,Thies,Thies,Millet,Retail,2021,04,245.46,259.69,-0.508,,Forecast,KG,XOF,285.04,205.87,AR(1);I(0);MA(3)
Senegal,Thies,Thies,Millet,Retail,2021,05,241.07,271.45,-1.084,,Forecast,KG,XOF,280.65,201.49,AR(1);I(0);MA(3)
Senegal,Thies,Thies,Rice (imported),Retail,2007,01,212.5,243.08,-0.505,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,02,220,251.14,-0.514,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,03,220,245.58,-0.422,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,04,220,235.03,-0.248,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,05,221.43,221.06,0.006,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,06,220,215.58,0.073,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,07,215,241,-0.429,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,08,216.67,235.8,-0.316,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,09,220,255.58,-0.588,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,10,220,255.58,-0.588,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,11,222.5,256.42,-0.56,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2007,12,229,,,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,01,230,277.5,-0.784,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,02,236.67,285.56,-0.807,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,03,230,280,-0.826,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,04,283.33,269.44,0.229,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,05,275,255.48,0.322,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,06,280,250,0.495,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,07,356.25,275.42,1.335,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,08,344,270.22,1.218,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,09,400,290,1.816,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,10,400,290,1.816,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,11,400,290.83,1.803,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2008,12,400,305.29,1.564,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,01,390,311.92,1.289,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,02,400,319.97,1.321,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,03,390,314.42,1.248,Alert,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,04,305,303.86,0.019,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,05,270,289.89,-0.328,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,06,250,284.42,-0.568,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,07,255,309.83,-0.905,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,08,250,304.64,-0.902,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,09,250,324.42,-1.229,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,10,250,324.42,-1.229,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,11,250,325.25,-1.243,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2009,12,245,339.71,-1.564,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,01,275,322.21,-0.78,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,02,275,322.64,-0.788,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,03,275,314.34,-0.654,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,04,250,295.81,-0.763,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,05,253.33,283.54,-0.508,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,06,252.5,277.24,-0.42,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,07,250,292.53,-0.724,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,08,275,293.6,-0.32,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,09,275,306.41,-0.544,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,10,275,304.61,-0.516,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,11,283.33,306.03,-0.399,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2010,12,300,325.68,-0.455,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,01,287.5,299.33,-0.212,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,02,280,300.97,-0.379,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,03,273.33,294.71,-0.389,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,04,288.33,286.5,0.034,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,05,315,286.01,0.536,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,06,298.75,280.42,0.342,Stress,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,07,293.33,294.05,-0.013,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,08,290,294.99,-0.095,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,09,300,308.42,-0.162,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,10,296.67,307.24,-0.204,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,11,300,309.62,-0.188,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2011,12,300,324.44,-0.479,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,01,300,304.21,-0.083,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,02,300,306.58,-0.131,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,03,300,302.54,-0.051,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,04,300,295.83,0.085,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,05,301,294.35,0.136,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,06,280,285.02,-0.103,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,07,280,295.68,-0.325,,Actual,KG,XOF,,,
Senegal,Thies,Thies,Rice (imported),Retail,2012,08,283.33,296.65,-0.278,,Actual,KG,XOF,,,
