,adm1_name,datetime,variable,value
607,Dakar,2013-01-15,Maize,237.22221666666667
608,Dakar,2013-01-15,Millet,249.13332
609,Dakar,2013-01-15,Rice,321.7142857142857
610,Dakar,2013-01-15,Sorghum,245.0
611,Dakar,2013-02-15,Maize,252.14285714285714
612,Dakar,2013-02-15,Millet,268.8
613,Dakar,2013-02-15,Rice,324.0
614,Dakar,2013-02-15,Sorghum,245.0
615,Dakar,2013-03-15,Maize,252.14285714285714
616,Dakar,2013-03-15,Millet,268.8
617,Dakar,2013-03-15,Rice,309.25
618,Dakar,2013-03-15,Sorghum,245.0
619,Dakar,2013-04-15,Maize,252.14285714285714
620,Dakar,2013-04-15,Millet,266.73334
621,Dakar,2013-04-15,Rice,313.08333749999997
622,Dakar,2013-04-15,Sorghum,238.75
623,Dakar,2013-05-15,Maize,250.95238571428573
624,Dakar,2013-05-15,Millet,253.8
625,Dakar,2013-05-15,Rice,312.083325
626,Dakar,2013-05-15,Sorghum,247.6
627,Dakar,2013-06-15,Maize,252.38095714285714
628,Dakar,2013-06-15,Millet,255.8
629,Dakar,2013-06-15,Rice,305.29166250000003
630,Dakar,2013-06-15,Sorghum,248.6
631,Dakar,2013-07-15,Maize,200.0
632,Dakar,2013-07-15,Millet,233.8
633,Dakar,2013-07-15,Rice,302.5
634,Dakar,2013-07-15,Sorghum,240.6
635,Dakar,2013-08-15,Maize,208.33333333333334
636,Dakar,2013-08-15,Millet,268.8
637,Dakar,2013-08-15,Rice,297.85714285714283
638,Dakar,2013-08-15,Sorghum,255.0
639,Dakar,2013-09-15,Maize,207.5
640,Dakar,2013-09-15,Millet,238.6
641,Dakar,2013-09-15,Rice,283.1875
642,Dakar,2013-10-15,Maize,257.9166666666667
643,Dakar,2013-10-15,Millet,283.9
644,Dakar,2013-10-15,Rice,293.97618571428575
645,Dakar,2013-10-15,Sorghum,250.0
646,Dakar,2013-11-15,Maize,280.0
647,Dakar,2013-11-15,Millet,259.3333333333333
648,Dakar,2013-11-15,Rice,318.3333333333333
649,Dakar,2013-12-15,Maize,280.0
650,Dakar,2013-12-15,Millet,257.6
651,Dakar,2013-12-15,Rice,292.0
652,Dakar,2014-01-15,Maize,275.0
653,Dakar,2014-01-15,Millet,275.0
654,Dakar,2014-01-15,Rice,326.6666666666667
655,Dakar,2014-01-15,Sorghum,275.0
656,Dakar,2014-02-15,Maize,250.0
657,Dakar,2014-02-15,Millet,275.0
658,Dakar,2014-02-15,Rice,300.0
659,Dakar,2014-02-15,Sorghum,275.0
660,Dakar,2014-03-15,Maize,258.3333333333333
661,Dakar,2014-03-15,Millet,265.75
662,Dakar,2014-03-15,Rice,313.0
663,Dakar,2014-03-15,Sorghum,265.75
664,Dakar,2014-04-15,Maize,205.625
665,Dakar,2014-04-15,Millet,222.7
666,Dakar,2014-04-15,Rice,290.0
667,Dakar,2014-04-15,Sorghum,227.3
668,Dakar,2014-05-15,Maize,228.75
669,Dakar,2014-05-15,Millet,243.6
670,Dakar,2014-05-15,Rice,303.0
671,Dakar,2014-05-15,Sorghum,240.0
672,Dakar,2014-06-15,Maize,251.25
673,Dakar,2014-06-15,Millet,265.75
674,Dakar,2014-06-15,Rice,301.8
675,Dakar,2014-06-15,Sorghum,251.25
676,Dakar,2014-07-15,Maize,233.333325
677,Dakar,2014-07-15,Millet,255.94443333333334
678,Dakar,2014-07-15,Rice,308.3333333333333
679,Dakar,2014-07-15,Sorghum,261.0
680,Dakar,2014-08-15,Maize,250.0
681,Dakar,2014-08-15,Millet,250.0
682,Dakar,2014-08-15,Rice,304.5
683,Dakar,2014-08-15,Sorghum,250.0
684,Dakar,2014-09-15,Maize,250.0
685,Dakar,2014-09-15,Millet,250.0
686,Dakar,2014-09-15,Rice,331.6666666666667
687,Dakar,2014-09-15,Sorghum,275.0
688,Dakar,2014-10-15,Maize,256.25
689,Dakar,2014-10-15,Millet,268.8333333333333
690,Dakar,2014-10-15,Rice,304.1666666666667
691,Dakar,2014-10-15,Sorghum,251.16666666666666
692,Dakar,2014-11-15,Maize,216.66666666666666
693,Dakar,2014-11-15,Millet,225.0
694,Dakar,2014-11-15,Rice,278.3333333333333
695,Dakar,2014-11-15,Sorghum,202.66666666666666
696,Dakar,2014-12-15,Maize,250.0
697,Dakar,2014-12-15,Millet,200.0
698,Dakar,2014-12-15,Rice,278.3333333333333
699,Dakar,2014-12-15,Sorghum,185.0
700,Dakar,2015-01-15,Maize,241.66665
701,Dakar,2015-01-15,Millet,208.66666666666666
702,Dakar,2015-01-15,Rice,273.43332
703,Dakar,2015-01-15,Sorghum,233.22223333333332
704,Dakar,2015-02-15,Maize,237.5
705,Dakar,2015-02-15,Millet,245.66666666666666
706,Dakar,2015-02-15,Rice,284.0
707,Dakar,2015-03-15,Maize,212.5
708,Dakar,2015-03-15,Millet,248.8
709,Dakar,2015-03-15,Rice,311.0
710,Dakar,2015-03-15,Sorghum,242.5
711,Dakar,2015-04-15,Maize,215.9375
712,Dakar,2015-04-15,Millet,245.0
713,Dakar,2015-04-15,Rice,296.0
714,Dakar,2015-04-15,Sorghum,247.9375
715,Dakar,2015-05-15,Maize,221.75
716,Dakar,2015-05-15,Millet,240.2
717,Dakar,2015-05-15,Rice,270.0
718,Dakar,2015-05-15,Sorghum,245.75
719,Dakar,2015-06-15,Maize,213.75
720,Dakar,2015-06-15,Millet,247.6
721,Dakar,2015-06-15,Rice,270.0
722,Dakar,2015-06-15,Sorghum,250.0
723,Dakar,2015-07-15,Maize,216.5
724,Dakar,2015-07-15,Millet,247.6
725,Dakar,2015-07-15,Rice,292.2
726,Dakar,2015-07-15,Sorghum,249.2
727,Dakar,2015-08-15,Maize,236.0
728,Dakar,2015-08-15,Millet,248.2
729,Dakar,2015-08-15,Rice,291.2
730,Dakar,2015-08-15,Sorghum,277.0
731,Dakar,2015-09-15,Maize,246.875
732,Dakar,2015-09-15,Millet,250.0
733,Dakar,2015-09-15,Rice,289.0
734,Dakar,2015-09-15,Sorghum,300.0
735,Dakar,2015-10-15,Maize,246.875
736,Dakar,2015-10-15,Millet,255.0
737,Dakar,2015-10-15,Rice,287.6
738,Dakar,2015-10-15,Sorghum,300.0
739,Dakar,2015-11-15,Millet,250.0
740,Dakar,2015-11-15,Rice,350.0
741,Dakar,2015-11-15,Sorghum,300.0
742,Dakar,2015-12-15,Maize,222.75
743,Dakar,2015-12-15,Millet,217.1
744,Dakar,2015-12-15,Rice,286.0
745,Dakar,2015-12-15,Sorghum,239.2
746,Dakar,2016-01-15,Maize,219.375
747,Dakar,2016-01-15,Millet,218.8
748,Dakar,2016-01-15,Rice,286.0
749,Dakar,2016-01-15,Sorghum,225.0
750,Dakar,2016-02-15,Maize,220.125
751,Dakar,2016-02-15,Millet,219.0
752,Dakar,2016-02-15,Rice,286.0
753,Dakar,2016-02-15,Sorghum,225.0
754,Dakar,2016-03-15,Maize,221.25
755,Dakar,2016-03-15,Millet,216.2
756,Dakar,2016-03-15,Rice,286.0
757,Dakar,2016-03-15,Sorghum,237.6
758,Dakar,2016-04-15,Maize,222.5
759,Dakar,2016-04-15,Millet,216.2
760,Dakar,2016-04-15,Rice,286.0
761,Dakar,2016-04-15,Sorghum,237.6
762,Dakar,2016-05-15,Maize,222.5
763,Dakar,2016-05-15,Millet,216.2
764,Dakar,2016-05-15,Rice,286.0
765,Dakar,2016-05-15,Sorghum,237.6
766,Dakar,2016-06-15,Maize,222.5
767,Dakar,2016-06-15,Millet,218.2
768,Dakar,2016-06-15,Rice,286.0
769,Dakar,2016-06-15,Sorghum,237.6
770,Dakar,2016-07-15,Maize,222.5
771,Dakar,2016-07-15,Millet,243.8
772,Dakar,2016-07-15,Rice,286.0
773,Dakar,2016-07-15,Sorghum,243.8
774,Dakar,2016-08-15,Maize,222.5
775,Dakar,2016-08-15,Millet,243.8
776,Dakar,2016-08-15,Rice,286.0
777,Dakar,2016-08-15,Sorghum,243.8
778,Dakar,2016-09-15,Maize,235.71428571428572
779,Dakar,2016-09-15,Millet,250.0
780,Dakar,2016-09-15,Rice,310.0
781,Dakar,2016-09-15,Sorghum,250.0
782,Dakar,2016-10-15,Maize,235.71428571428572
783,Dakar,2016-10-15,Millet,250.0
784,Dakar,2016-10-15,Rice,310.0
785,Dakar,2016-10-15,Sorghum,250.0
786,Dakar,2016-11-15,Maize,235.71428571428572
787,Dakar,2016-11-15,Millet,250.0
788,Dakar,2016-11-15,Rice,310.0
789,Dakar,2016-11-15,Sorghum,250.0
790,Dakar,2016-12-15,Maize,230.0
791,Dakar,2016-12-15,Millet,223.8
792,Dakar,2016-12-15,Rice,310.0
793,Dakar,2016-12-15,Sorghum,222.6
794,Dakar,2017-01-15,Maize,230.0
795,Dakar,2017-01-15,Millet,223.8
796,Dakar,2017-01-15,Rice,310.0
797,Dakar,2017-01-15,Sorghum,222.6
798,Dakar,2017-02-15,Maize,230.375
799,Dakar,2017-02-15,Millet,223.2
800,Dakar,2017-02-15,Rice,310.0
801,Dakar,2017-02-15,Sorghum,222.6
802,Dakar,2017-03-15,Maize,230.0
803,Dakar,2017-03-15,Millet,229.2
804,Dakar,2017-03-15,Rice,310.0
805,Dakar,2017-03-15,Sorghum,231.6
806,Dakar,2017-04-15,Maize,230.0
807,Dakar,2017-04-15,Millet,240.0
808,Dakar,2017-04-15,Rice,310.0
809,Dakar,2017-04-15,Sorghum,250.0
810,Dakar,2017-05-15,Maize,230.0
811,Dakar,2017-05-15,Millet,240.0
812,Dakar,2017-05-15,Rice,310.0
813,Dakar,2017-05-15,Sorghum,250.0
814,Dakar,2017-06-15,Maize,230.0
815,Dakar,2017-06-15,Millet,240.0
816,Dakar,2017-06-15,Rice,310.0
817,Dakar,2017-06-15,Sorghum,250.0
818,Dakar,2017-07-15,Maize,229.125
819,Dakar,2017-07-15,Millet,246.6
820,Dakar,2017-07-15,Rice,310.0
821,Dakar,2017-07-15,Sorghum,251.2
822,Dakar,2017-08-15,Maize,210.0
823,Dakar,2017-08-15,Millet,250.0
824,Dakar,2017-08-15,Rice,310.0
825,Dakar,2017-08-15,Sorghum,257.6
826,Dakar,2017-09-15,Maize,238.75
827,Dakar,2017-09-15,Millet,273.0
828,Dakar,2017-09-15,Rice,310.0
829,Dakar,2017-09-15,Sorghum,290.4
830,Dakar,2017-10-15,Maize,230.0
831,Dakar,2017-10-15,Millet,269.2
832,Dakar,2017-10-15,Rice,310.0
833,Dakar,2017-10-15,Sorghum,298.6
834,Dakar,2017-11-15,Maize,235.0
835,Dakar,2017-11-15,Millet,275.0
836,Dakar,2017-11-15,Rice,310.0
837,Dakar,2017-11-15,Sorghum,302.6
838,Dakar,2017-12-15,Maize,235.0
839,Dakar,2017-12-15,Millet,275.0
840,Dakar,2017-12-15,Rice,310.0
841,Dakar,2017-12-15,Sorghum,302.6
842,Dakar,2018-01-15,Maize,226.125
843,Dakar,2018-01-15,Millet,252.6
844,Dakar,2018-01-15,Rice,303.0
845,Dakar,2018-01-15,Sorghum,251.0
846,Dakar,2018-02-15,Maize,252.5
847,Dakar,2018-02-15,Millet,269.0
848,Dakar,2018-02-15,Rice,310.0
849,Dakar,2018-02-15,Sorghum,275.0
850,Dakar,2018-03-15,Maize,250.0
851,Dakar,2018-03-15,Millet,250.0
852,Dakar,2018-03-15,Rice,345.0
853,Dakar,2018-03-15,Sorghum,280.0
854,Dakar,2018-04-15,Maize,223.0
855,Dakar,2018-04-15,Millet,241.25
856,Dakar,2018-04-15,Rice,305.3333333333333
857,Dakar,2018-04-15,Sorghum,284.0
858,Dakar,2018-05-15,Maize,236.0
859,Dakar,2018-05-15,Millet,229.25
860,Dakar,2018-05-15,Rice,314.2
861,Dakar,2018-05-15,Sorghum,300.75
862,Dakar,2018-06-15,Maize,227.0
863,Dakar,2018-06-15,Millet,235.0
864,Dakar,2018-06-15,Rice,326.8
865,Dakar,2018-06-15,Sorghum,288.0
866,Dakar,2018-07-15,Maize,238.75
867,Dakar,2018-07-15,Millet,237.66666666666666
868,Dakar,2018-07-15,Rice,330.0
869,Dakar,2018-08-15,Maize,238.75
870,Dakar,2018-08-15,Millet,250.0
871,Dakar,2018-08-15,Rice,330.0
872,Dakar,2018-09-15,Maize,238.75
873,Dakar,2018-09-15,Millet,255.0
874,Dakar,2018-09-15,Rice,325.0
875,Dakar,2018-10-15,Maize,225.0
876,Dakar,2018-10-15,Millet,250.0
877,Dakar,2018-10-15,Rice,330.0
878,Dakar,2018-11-15,Maize,225.0
879,Dakar,2018-11-15,Millet,232.66666666666666
880,Dakar,2018-11-15,Rice,326.6
881,Dakar,2018-11-15,Sorghum,195.0
882,Dakar,2018-12-15,Maize,225.0
883,Dakar,2018-12-15,Millet,237.66666666666666
884,Dakar,2018-12-15,Rice,330.0
885,Dakar,2019-01-15,Maize,225.0
886,Dakar,2019-01-15,Millet,244.0
887,Dakar,2019-01-15,Rice,313.2
888,Dakar,2019-01-15,Sorghum,287.5
889,Dakar,2019-02-15,Maize,231.0
890,Dakar,2019-02-15,Millet,241.0
891,Dakar,2019-02-15,Rice,315.0
892,Dakar,2019-02-15,Sorghum,262.5
893,Dakar,2019-03-15,Maize,195.0
894,Dakar,2019-03-15,Millet,237.66666666666666
895,Dakar,2019-03-15,Rice,330.0
896,Dakar,2019-04-15,Maize,207.5
897,Dakar,2019-04-15,Millet,237.66666666666666
898,Dakar,2019-04-15,Rice,330.0
899,Dakar,2019-05-15,Maize,203.75
900,Dakar,2019-05-15,Millet,237.66666666666666
901,Dakar,2019-05-15,Rice,330.0
902,Dakar,2019-06-15,Maize,225.0
903,Dakar,2019-06-15,Millet,237.5
904,Dakar,2019-06-15,Rice,325.0
905,Dakar,2019-06-15,Sorghum,200.0
906,Dakar,2019-07-15,Maize,225.25
907,Dakar,2019-07-15,Millet,240.66666666666666
908,Dakar,2019-07-15,Rice,330.0
909,Dakar,2019-07-15,Sorghum,208.0
910,Dakar,2019-08-15,Maize,225.0
911,Dakar,2019-08-15,Millet,250.0
912,Dakar,2019-08-15,Rice,325.0
913,Dakar,2019-08-15,Sorghum,225.0
914,Dakar,2019-09-15,Maize,225.0
915,Dakar,2019-09-15,Millet,282.6666666666667
916,Dakar,2019-09-15,Rice,330.0
917,Dakar,2019-09-15,Sorghum,225.0
918,Dakar,2019-10-15,Maize,237.5
919,Dakar,2019-10-15,Millet,262.6666666666667
920,Dakar,2019-10-15,Rice,330.0
921,Dakar,2019-10-15,Sorghum,207.5
922,Dakar,2019-11-15,Millet,275.0
923,Dakar,2019-11-15,Rice,350.0
924,Dakar,2019-11-15,Sorghum,220.0
925,Dakar,2019-12-15,Maize,205.625
926,Dakar,2019-12-15,Millet,250.0
927,Dakar,2019-12-15,Rice,310.0
928,Dakar,2019-12-15,Sorghum,195.0
929,Dakar,2020-01-15,Maize,185.0
930,Dakar,2020-01-15,Millet,275.0
931,Dakar,2020-01-15,Rice,310.0
932,Dakar,2020-01-15,Sorghum,190.0
933,Dakar,2020-02-15,Maize,212.5
934,Dakar,2020-02-15,Millet,250.0
935,Dakar,2020-02-15,Rice,329.0
936,Dakar,2020-02-15,Sorghum,190.0
937,Dakar,2020-03-15,Maize,196.66666666666666
938,Dakar,2020-03-15,Millet,237.66666666666666
939,Dakar,2020-03-15,Rice,329.0
940,Dakar,2020-03-15,Sorghum,195.0
941,Dakar,2020-04-15,Maize,206.66665
942,Dakar,2020-04-15,Millet,237.5
943,Dakar,2020-04-15,Rice,332.77776666666665
944,Dakar,2020-04-15,Sorghum,195.0
946,Dakar,2020-05-15,Maize,208.3333
947,Dakar,2020-05-15,Millet,292.55553333333336
948,Dakar,2020-05-15,Rice,343.33332
949,Dakar,2020-05-15,Sorghum,226.88886666666667
951,Dakar,2020-06-15,Maize,216.24995
952,Dakar,2020-06-15,Millet,278.77773333333334
953,Dakar,2020-06-15,Rice,336.47618571428575
954,Dakar,2020-06-15,Sorghum,229.66666666666666
956,Dakar,2020-07-15,Maize,192.22220000000002
957,Dakar,2020-07-15,Millet,275.0
958,Dakar,2020-07-15,Rice,330.55553333333336
959,Dakar,2020-07-15,Sorghum,223.3333
961,Dakar,2020-08-15,Maize,212.91665
962,Dakar,2020-08-15,Millet,287.49995
963,Dakar,2020-08-15,Rice,332.77776666666665
964,Dakar,2020-08-15,Sorghum,215.0
966,Dakar,2020-09-15,Maize,212.8125
967,Dakar,2020-09-15,Millet,284.375
968,Dakar,2020-09-15,Rice,333.3333333333333
969,Dakar,2020-09-15,Sorghum,237.5
971,Dakar,2020-10-15,Maize,192.5
972,Dakar,2020-10-15,Millet,325.0
973,Dakar,2020-10-15,Rice,333.3333333333333
974,Dakar,2020-10-15,Sorghum,242.5
976,Dakar,2020-11-15,Maize,198.125
977,Dakar,2020-11-15,Millet,290.0
978,Dakar,2020-11-15,Rice,333.3333333333333
979,Dakar,2020-11-15,Sorghum,195.0
980,Diourbel,2007-01-15,Maize,150.0
981,Diourbel,2007-01-15,Millet,120.3125
982,Diourbel,2007-01-15,Rice,200.0
983,Diourbel,2007-02-15,Maize,150.0
984,Diourbel,2007-02-15,Millet,126.875
985,Diourbel,2007-02-15,Rice,200.0
986,Diourbel,2007-03-15,Maize,150.0
987,Diourbel,2007-03-15,Millet,142.291675
988,Diourbel,2007-03-15,Rice,200.0
989,Diourbel,2007-04-15,Maize,150.0
990,Diourbel,2007-04-15,Millet,159.6875
991,Diourbel,2007-04-15,Rice,200.0
992,Diourbel,2007-05-15,Maize,150.0
993,Diourbel,2007-05-15,Millet,160.0
994,Diourbel,2007-05-15,Rice,200.0
995,Diourbel,2007-05-15,Sorghum,125.0
996,Diourbel,2007-06-15,Maize,150.0
997,Diourbel,2007-06-15,Millet,158.5
998,Diourbel,2007-06-15,Rice,200.0
999,Diourbel,2007-06-15,Sorghum,135.5
1000,Diourbel,2007-07-15,Maize,150.0
1001,Diourbel,2007-07-15,Millet,168.4375
1002,Diourbel,2007-07-15,Rice,202.5
1003,Diourbel,2007-07-15,Sorghum,143.33333333333334
1004,Diourbel,2007-08-15,Maize,150.0
1005,Diourbel,2007-08-15,Millet,196.4375
1006,Diourbel,2007-08-15,Rice,203.75
1007,Diourbel,2007-09-15,Maize,150.0
1008,Diourbel,2007-09-15,Millet,212.5
1009,Diourbel,2007-09-15,Rice,217.708325
1010,Diourbel,2007-10-15,Maize,150.0
1011,Diourbel,2007-10-15,Millet,171.25
1012,Diourbel,2007-10-15,Rice,215.0
1013,Diourbel,2007-11-15,Maize,150.0
1014,Diourbel,2007-11-15,Millet,173.5
1015,Diourbel,2007-11-15,Rice,214.375
1016,Diourbel,2007-12-15,Maize,149.375
1017,Diourbel,2007-12-15,Millet,165.0
1018,Diourbel,2007-12-15,Rice,214.375
1019,Diourbel,2008-01-15,Maize,164.375
1020,Diourbel,2008-01-15,Millet,180.0
1021,Diourbel,2008-01-15,Rice,235.83333333333334
1022,Diourbel,2008-02-15,Maize,183.33333333333334
1023,Diourbel,2008-02-15,Millet,206.25
1024,Diourbel,2008-02-15,Rice,268.75
1025,Diourbel,2008-02-15,Sorghum,200.0
1026,Diourbel,2008-03-15,Maize,177.5
1027,Diourbel,2008-03-15,Millet,188.75
1028,Diourbel,2008-03-15,Rice,277.5
1029,Diourbel,2008-04-15,Maize,192.5
1030,Diourbel,2008-04-15,Millet,202.916675
1031,Diourbel,2008-04-15,Rice,282.61904285714286
1032,Diourbel,2008-04-15,Sorghum,203.33333333333334
1033,Diourbel,2008-05-15,Maize,192.85714285714286
1034,Diourbel,2008-05-15,Millet,205.625
1035,Diourbel,2008-05-15,Rice,278.5
1036,Diourbel,2008-05-15,Sorghum,181.66666666666666
1037,Diourbel,2008-06-15,Maize,197.5
1038,Diourbel,2008-06-15,Millet,213.33333333333334
1039,Diourbel,2008-06-15,Rice,288.75
1040,Diourbel,2008-06-15,Sorghum,200.0
1041,Diourbel,2008-07-15,Maize,197.708325
1042,Diourbel,2008-07-15,Millet,235.416675
1043,Diourbel,2008-07-15,Rice,320.833325
1044,Diourbel,2008-07-15,Sorghum,199.583325
1045,Diourbel,2008-08-15,Maize,198.5416625
1046,Diourbel,2008-08-15,Millet,214.583325
1047,Diourbel,2008-08-15,Rice,347.14285714285717
1048,Diourbel,2008-08-15,Sorghum,203.541675
1049,Diourbel,2008-09-15,Maize,194.0625
1050,Diourbel,2008-09-15,Millet,205.625
1051,Diourbel,2008-09-15,Rice,425.16666000000004
1052,Diourbel,2008-09-15,Sorghum,183.541675
1053,Diourbel,2008-10-15,Maize,175.46875
1054,Diourbel,2008-10-15,Millet,178.4375
1055,Diourbel,2008-10-15,Rice,418.854175
1056,Diourbel,2008-10-15,Sorghum,164.375
1057,Diourbel,2008-11-15,Maize,166.18055
1058,Diourbel,2008-11-15,Millet,168.645825
1059,Diourbel,2008-11-15,Rice,408.66666
1060,Diourbel,2008-11-15,Sorghum,140.520825
1061,Diourbel,2008-12-15,Maize,168.7499875
1062,Diourbel,2008-12-15,Millet,176.25
1063,Diourbel,2008-12-15,Rice,369.86111666666665
1064,Diourbel,2008-12-15,Sorghum,166.875
1065,Diourbel,2009-01-15,Maize,176.6666625
1066,Diourbel,2009-01-15,Millet,193.854175
1067,Diourbel,2009-01-15,Rice,342.97618571428575
1068,Diourbel,2009-01-15,Sorghum,175.0
1069,Diourbel,2009-02-15,Maize,156.0
1070,Diourbel,2009-02-15,Millet,180.625
1071,Diourbel,2009-02-15,Rice,358.0
1072,Diourbel,2009-02-15,Sorghum,162.5
1073,Diourbel,2009-03-15,Maize,171.9270875
1074,Diourbel,2009-03-15,Millet,187.5625
1075,Diourbel,2009-03-15,Rice,308.10416250000003
1076,Diourbel,2009-03-15,Sorghum,167.708325
1077,Diourbel,2009-04-15,Maize,172.4375
1078,Diourbel,2009-04-15,Millet,203.9375
1079,Diourbel,2009-04-15,Rice,288.7261857142857
1080,Diourbel,2009-04-15,Sorghum,179.6875
1081,Diourbel,2009-05-15,Maize,177.57142857142858
1082,Diourbel,2009-05-15,Millet,210.708325
1083,Diourbel,2009-05-15,Rice,264.7381
1084,Diourbel,2009-05-15,Sorghum,179.5
1085,Diourbel,2009-06-15,Maize,183.59375
1086,Diourbel,2009-06-15,Millet,203.3125
1087,Diourbel,2009-06-15,Rice,263.7499875
1088,Diourbel,2009-06-15,Sorghum,179.0625
1089,Diourbel,2009-07-15,Maize,183.86904285714286
1090,Diourbel,2009-07-15,Millet,213.8125
1091,Diourbel,2009-07-15,Rice,251.60714285714286
1092,Diourbel,2009-07-15,Sorghum,186.666675
1093,Diourbel,2009-08-15,Maize,184.791675
1094,Diourbel,2009-08-15,Millet,201.25
1095,Diourbel,2009-08-15,Rice,256.13095714285714
1096,Diourbel,2009-08-15,Sorghum,188.333325
1097,Diourbel,2009-09-15,Maize,189.010425
1098,Diourbel,2009-09-15,Millet,187.5
1099,Diourbel,2009-09-15,Rice,251.25
1100,Diourbel,2009-09-15,Sorghum,193.33333333333334
1101,Diourbel,2009-10-15,Maize,179.3645875
1102,Diourbel,2009-10-15,Millet,153.25
1103,Diourbel,2009-10-15,Rice,238.86666
1104,Diourbel,2009-10-15,Sorghum,178.66666666666666
1105,Diourbel,2009-11-15,Maize,163.8020625
1106,Diourbel,2009-11-15,Millet,138.54165
1107,Diourbel,2009-11-15,Rice,217.97618571428572
1108,Diourbel,2009-11-15,Sorghum,153.8889
1109,Diourbel,2009-12-15,Maize,178.6145875
1110,Diourbel,2009-12-15,Millet,160.1875
1111,Diourbel,2009-12-15,Rice,232.17857142857142
1112,Diourbel,2009-12-15,Sorghum,161.916675
1113,Diourbel,2010-01-15,Maize,184.0625
1114,Diourbel,2010-01-15,Millet,146.875
1115,Diourbel,2010-01-15,Rice,239.28571428571428
1116,Diourbel,2010-01-15,Sorghum,155.0
1117,Diourbel,2010-02-15,Maize,183.21428571428572
1118,Diourbel,2010-02-15,Millet,150.625
1119,Diourbel,2010-02-15,Rice,239.28571428571428
1120,Diourbel,2010-02-15,Sorghum,145.83333333333334
1121,Diourbel,2010-03-15,Maize,179.1666625
1122,Diourbel,2010-03-15,Millet,158.541675
1123,Diourbel,2010-03-15,Rice,242.5595142857143
1124,Diourbel,2010-03-15,Sorghum,154.375
1125,Diourbel,2010-04-15,Maize,180.35714285714286
1126,Diourbel,2010-04-15,Millet,153.854175
1127,Diourbel,2010-04-15,Rice,249.28571428571428
1128,Diourbel,2010-04-15,Sorghum,158.75
1129,Diourbel,2010-05-15,Maize,181.4881
1130,Diourbel,2010-05-15,Millet,160.0
1131,Diourbel,2010-05-15,Rice,257.75
1132,Diourbel,2010-05-15,Sorghum,164.30556666666666
1133,Diourbel,2010-06-15,Maize,190.35714285714286
1134,Diourbel,2010-06-15,Millet,162.916675
1135,Diourbel,2010-06-15,Rice,244.16667142857142
1136,Diourbel,2010-06-15,Sorghum,155.27776666666668
1137,Diourbel,2010-07-15,Maize,191.875
1138,Diourbel,2010-07-15,Millet,175.3125
1139,Diourbel,2010-07-15,Rice,259.84375
1140,Diourbel,2010-07-15,Sorghum,190.83333333333334
1141,Diourbel,2010-08-15,Maize,189.7916625
1142,Diourbel,2010-08-15,Millet,165.83335
1143,Diourbel,2010-08-15,Rice,259.58333749999997
1144,Diourbel,2010-08-15,Sorghum,173.33333333333334
1145,Diourbel,2010-09-15,Maize,168.90625
1146,Diourbel,2010-09-15,Millet,128.4375
1147,Diourbel,2010-09-15,Rice,252.14285714285714
1148,Diourbel,2010-09-15,Sorghum,135.55556666666666
1149,Diourbel,2010-10-15,Maize,164.0625
1150,Diourbel,2010-10-15,Millet,116.875
1151,Diourbel,2010-10-15,Rice,252.14285714285714
1152,Diourbel,2010-10-15,Sorghum,130.0
1153,Diourbel,2010-11-15,Maize,159.0
1154,Diourbel,2010-11-15,Millet,134.0
1155,Diourbel,2010-11-15,Rice,267.0
1156,Diourbel,2010-12-15,Maize,173.57142857142858
1157,Diourbel,2010-12-15,Millet,157.25
1158,Diourbel,2010-12-15,Rice,245.0
1159,Diourbel,2010-12-15,Sorghum,153.33333333333334
1160,Diourbel,2011-01-15,Maize,163.0
1161,Diourbel,2011-01-15,Millet,145.0
1162,Diourbel,2011-01-15,Rice,263.0
1163,Diourbel,2011-02-15,Maize,189.0
1164,Diourbel,2011-02-15,Millet,152.5
1165,Diourbel,2011-02-15,Rice,272.85714285714283
1166,Diourbel,2011-02-15,Sorghum,160.0
1167,Diourbel,2011-03-15,Maize,191.90475714285714
1168,Diourbel,2011-03-15,Millet,168.75
1169,Diourbel,2011-03-15,Rice,277.708325
1170,Diourbel,2011-03-15,Sorghum,175.55556666666666
1171,Diourbel,2011-04-15,Maize,188.92857142857142
1172,Diourbel,2011-04-15,Millet,153.125
1173,Diourbel,2011-04-15,Rice,271.7857142857143
1174,Diourbel,2011-04-15,Sorghum,155.83333333333334
1175,Diourbel,2011-05-15,Millet,167.0
1176,Diourbel,2011-05-15,Rice,317.0
1177,Diourbel,2011-06-15,Maize,189.28571428571428
1178,Diourbel,2011-06-15,Millet,170.0
1179,Diourbel,2011-06-15,Rice,295.0
1180,Diourbel,2011-06-15,Sorghum,165.83333333333334
1181,Diourbel,2011-07-15,Maize,195.83333333333334
1182,Diourbel,2011-07-15,Millet,168.75
1183,Diourbel,2011-07-15,Rice,295.0
1184,Diourbel,2011-07-15,Sorghum,170.0
1185,Diourbel,2011-08-15,Maize,206.7708375
1186,Diourbel,2011-08-15,Millet,183.33335
1187,Diourbel,2011-08-15,Rice,300.41665
1188,Diourbel,2011-08-15,Sorghum,180.41665
1189,Diourbel,2011-09-15,Maize,200.0
1190,Diourbel,2011-09-15,Millet,172.5
1191,Diourbel,2011-09-15,Rice,295.0
1192,Diourbel,2011-09-15,Sorghum,175.0
1193,Diourbel,2011-10-15,Maize,208.75
1194,Diourbel,2011-10-15,Millet,201.25
