,adm1_name,year,dec_day,variable,value
625,Fatick,2020,160,Rainfall,20.399
626,Fatick,2020,170,Rainfall,2.336
627,Fatick,2020,180,Rainfall,18.678
628,Fatick,2020,190,Rainfall,95.973
629,Fatick,2020,200,Rainfall,95.78
630,Fatick,2020,210,Rainfall,37.644
631,Fatick,2020,220,Rainfall,40.181
632,Fatick,2020,230,Rainfall,65.877
633,Fatick,2020,240,Rainfall,146.8
634,Fatick,2020,250,Rainfall,72.718
635,Fatick,2020,260,Rainfall,52.804
636,Fatick,2020,270,Rainfall,30.419
637,Fatick,2020,280,Rainfall,12.537
638,Fatick,2020,290,Rainfall,1.43
639,Fatick,2020,300,Rainfall,1.043
640,Fatick,2020,310,Rainfall,0.003
641,Fatick,2020,320,Rainfall,0.0
642,Dakar,2012,0,Rainfall,0.195
643,Dakar,2012,10,Rainfall,0.0
644,Dakar,2012,20,Rainfall,0.192
645,Dakar,2012,30,Rainfall,0.0
646,Dakar,2012,40,Rainfall,0.0
647,Dakar,2012,50,Rainfall,0.0
648,Dakar,2012,60,Rainfall,0.0
649,Dakar,2012,70,Rainfall,0.0
650,Dakar,2012,80,Rainfall,0.0
651,Dakar,2012,90,Rainfall,0.0
652,Dakar,2012,100,Rainfall,0.0
653,Dakar,2012,110,Rainfall,0.0
654,Dakar,2012,120,Rainfall,0.0
655,Dakar,2012,130,Rainfall,0.0
656,Dakar,2012,140,Rainfall,0.769
657,Dakar,2012,150,Rainfall,1.215
658,Dakar,2012,160,Rainfall,1.649
659,Dakar,2012,170,Rainfall,5.301
660,Dakar,2012,180,Rainfall,49.348
661,Dakar,2012,190,Rainfall,38.717
662,Dakar,2012,200,Rainfall,29.874
663,Dakar,2012,210,Rainfall,56.04
664,Dakar,2012,220,Rainfall,129.174
665,Dakar,2012,230,Rainfall,118.867
666,Dakar,2012,240,Rainfall,87.354
667,Dakar,2012,250,Rainfall,12.798
668,Dakar,2012,260,Rainfall,110.337
669,Dakar,2012,270,Rainfall,4.033
670,Dakar,2012,280,Rainfall,1.007
671,Dakar,2012,290,Rainfall,4.266
672,Dakar,2012,300,Rainfall,1.0
673,Dakar,2012,310,Rainfall,0.0
674,Dakar,2012,320,Rainfall,0.0
675,Dakar,2012,330,Rainfall,0.124
676,Dakar,2012,340,Rainfall,0.128
677,Dakar,2012,350,Rainfall,0.065
678,Dakar,2013,0,Rainfall,0.818
679,Dakar,2013,10,Rainfall,0.0
680,Dakar,2013,20,Rainfall,0.343
681,Dakar,2013,30,Rainfall,0.0
682,Dakar,2013,40,Rainfall,0.0
683,Dakar,2013,50,Rainfall,0.0
684,Dakar,2013,60,Rainfall,0.0
685,Dakar,2013,70,Rainfall,0.0
686,Dakar,2013,80,Rainfall,0.0
687,Dakar,2013,90,Rainfall,0.0
688,Dakar,2013,100,Rainfall,0.0
689,Dakar,2013,110,Rainfall,0.0
690,Dakar,2013,120,Rainfall,0.0
691,Dakar,2013,130,Rainfall,0.0
692,Dakar,2013,140,Rainfall,0.883
693,Dakar,2013,150,Rainfall,3.192
694,Dakar,2013,160,Rainfall,2.0
695,Dakar,2013,170,Rainfall,2.166
696,Dakar,2013,180,Rainfall,15.594
697,Dakar,2013,190,Rainfall,10.944
698,Dakar,2013,200,Rainfall,23.919
699,Dakar,2013,210,Rainfall,121.103
700,Dakar,2013,220,Rainfall,77.25
701,Dakar,2013,230,Rainfall,78.655
702,Dakar,2013,240,Rainfall,62.551
703,Dakar,2013,250,Rainfall,56.867
704,Dakar,2013,260,Rainfall,18.154
705,Dakar,2013,270,Rainfall,16.012
706,Dakar,2013,280,Rainfall,8.513
707,Dakar,2013,290,Rainfall,2.145
708,Dakar,2013,300,Rainfall,1.0
709,Dakar,2013,310,Rainfall,0.0
710,Dakar,2013,320,Rainfall,0.0
711,Dakar,2013,330,Rainfall,0.925
712,Dakar,2013,340,Rainfall,1.0
713,Dakar,2013,350,Rainfall,1.0
714,Dakar,2014,0,Rainfall,0.134
715,Dakar,2014,10,Rainfall,0.0
716,Dakar,2014,20,Rainfall,0.0
717,Dakar,2014,30,Rainfall,0.0
718,Dakar,2014,40,Rainfall,0.0
719,Dakar,2014,50,Rainfall,0.0
720,Dakar,2014,60,Rainfall,0.0
721,Dakar,2014,70,Rainfall,0.0
722,Dakar,2014,80,Rainfall,0.0
723,Dakar,2014,90,Rainfall,0.0
724,Dakar,2014,100,Rainfall,0.0
725,Dakar,2014,110,Rainfall,0.0
726,Dakar,2014,120,Rainfall,0.0
727,Dakar,2014,130,Rainfall,0.0
728,Dakar,2014,140,Rainfall,0.883
729,Dakar,2014,150,Rainfall,1.0
730,Dakar,2014,160,Rainfall,1.0
731,Dakar,2014,170,Rainfall,1.243
732,Dakar,2014,180,Rainfall,4.432
733,Dakar,2014,190,Rainfall,9.635
734,Dakar,2014,200,Rainfall,2.673
735,Dakar,2014,210,Rainfall,18.428
736,Dakar,2014,220,Rainfall,36.457
737,Dakar,2014,230,Rainfall,59.25899999999999
738,Dakar,2014,240,Rainfall,34.55
739,Dakar,2014,250,Rainfall,49.13399999999999
740,Dakar,2014,260,Rainfall,41.82100000000001
741,Dakar,2014,270,Rainfall,8.38
742,Dakar,2014,280,Rainfall,1.08
743,Dakar,2014,290,Rainfall,1.043
744,Dakar,2014,300,Rainfall,1.0
745,Dakar,2014,310,Rainfall,0.0
746,Dakar,2014,320,Rainfall,0.0
747,Dakar,2014,330,Rainfall,0.124
748,Dakar,2014,340,Rainfall,0.308
749,Dakar,2014,350,Rainfall,0.065
750,Dakar,2015,0,Rainfall,0.936
751,Dakar,2015,10,Rainfall,0.41
752,Dakar,2015,20,Rainfall,0.331
753,Dakar,2015,30,Rainfall,0.0
754,Dakar,2015,40,Rainfall,0.0
755,Dakar,2015,50,Rainfall,0.0
756,Dakar,2015,60,Rainfall,0.0
757,Dakar,2015,70,Rainfall,0.0
758,Dakar,2015,80,Rainfall,0.0
759,Dakar,2015,90,Rainfall,0.0
760,Dakar,2015,100,Rainfall,0.0
761,Dakar,2015,110,Rainfall,0.0
762,Dakar,2015,120,Rainfall,0.0
763,Dakar,2015,130,Rainfall,0.0
764,Dakar,2015,140,Rainfall,0.883
765,Dakar,2015,150,Rainfall,1.0
766,Dakar,2015,160,Rainfall,1.0
767,Dakar,2015,170,Rainfall,1.0
768,Dakar,2015,180,Rainfall,14.956
769,Dakar,2015,190,Rainfall,7.1160000000000005
770,Dakar,2015,200,Rainfall,27.042
771,Dakar,2015,210,Rainfall,90.482
772,Dakar,2015,220,Rainfall,125.459
773,Dakar,2015,230,Rainfall,108.483
774,Dakar,2015,240,Rainfall,79.002
775,Dakar,2015,250,Rainfall,46.07
776,Dakar,2015,260,Rainfall,99.753
777,Dakar,2015,270,Rainfall,18.194000000000006
778,Dakar,2015,280,Rainfall,9.105
779,Dakar,2015,290,Rainfall,16.079
780,Dakar,2015,300,Rainfall,1.0
781,Dakar,2015,310,Rainfall,0.0
782,Dakar,2015,320,Rainfall,0.0
783,Dakar,2015,330,Rainfall,0.124
784,Dakar,2015,340,Rainfall,0.192
785,Dakar,2015,350,Rainfall,0.475
786,Dakar,2016,0,Rainfall,0.687
787,Dakar,2016,10,Rainfall,0.0
788,Dakar,2016,20,Rainfall,0.0
789,Dakar,2016,30,Rainfall,0.0
790,Dakar,2016,40,Rainfall,0.0
791,Dakar,2016,50,Rainfall,0.0
792,Dakar,2016,60,Rainfall,0.0
793,Dakar,2016,70,Rainfall,0.0
794,Dakar,2016,80,Rainfall,0.0
795,Dakar,2016,90,Rainfall,0.0
796,Dakar,2016,100,Rainfall,0.0
797,Dakar,2016,110,Rainfall,0.0
798,Dakar,2016,120,Rainfall,0.0
799,Dakar,2016,130,Rainfall,0.0
800,Dakar,2016,140,Rainfall,0.883
801,Dakar,2016,150,Rainfall,0.972
802,Dakar,2016,160,Rainfall,1.0
803,Dakar,2016,170,Rainfall,4.266
804,Dakar,2016,180,Rainfall,3.249
805,Dakar,2016,190,Rainfall,5.118
806,Dakar,2016,200,Rainfall,66.09899999999999
807,Dakar,2016,210,Rainfall,5.303
808,Dakar,2016,220,Rainfall,89.125
809,Dakar,2016,230,Rainfall,50.094
810,Dakar,2016,240,Rainfall,67.66199999999999
811,Dakar,2016,250,Rainfall,95.397
812,Dakar,2016,260,Rainfall,59.327
813,Dakar,2016,270,Rainfall,2.2880000000000003
814,Dakar,2016,280,Rainfall,1.6909999999999998
815,Dakar,2016,290,Rainfall,2.674
816,Dakar,2016,300,Rainfall,1.0
817,Dakar,2016,310,Rainfall,0.0
818,Dakar,2016,320,Rainfall,0.0
819,Dakar,2016,330,Rainfall,0.124
820,Dakar,2016,340,Rainfall,0.308
821,Dakar,2016,350,Rainfall,0.065
822,Dakar,2017,0,Rainfall,0.848
823,Dakar,2017,10,Rainfall,0.332
824,Dakar,2017,20,Rainfall,0.0
825,Dakar,2017,30,Rainfall,0.0
826,Dakar,2017,40,Rainfall,0.0
827,Dakar,2017,50,Rainfall,0.0
828,Dakar,2017,60,Rainfall,0.0
829,Dakar,2017,70,Rainfall,0.0
830,Dakar,2017,80,Rainfall,0.0
831,Dakar,2017,90,Rainfall,0.0
832,Dakar,2017,100,Rainfall,0.0
833,Dakar,2017,110,Rainfall,0.0
834,Dakar,2017,120,Rainfall,0.0
835,Dakar,2017,130,Rainfall,0.0
836,Dakar,2017,140,Rainfall,0.883
837,Dakar,2017,150,Rainfall,1.0
838,Dakar,2017,160,Rainfall,1.147
839,Dakar,2017,170,Rainfall,16.635
840,Dakar,2017,180,Rainfall,37.992
841,Dakar,2017,190,Rainfall,11.662
842,Dakar,2017,200,Rainfall,77.72
843,Dakar,2017,210,Rainfall,20.703000000000007
844,Dakar,2017,220,Rainfall,71.498
845,Dakar,2017,230,Rainfall,53.226000000000006
846,Dakar,2017,240,Rainfall,30.605
847,Dakar,2017,250,Rainfall,18.977
848,Dakar,2017,260,Rainfall,24.906
849,Dakar,2017,270,Rainfall,4.482
850,Dakar,2017,280,Rainfall,2.3280000000000003
851,Dakar,2017,290,Rainfall,1.0
852,Dakar,2017,300,Rainfall,1.007
853,Dakar,2017,310,Rainfall,0.0
854,Dakar,2017,320,Rainfall,0.0
855,Dakar,2017,330,Rainfall,0.124
856,Dakar,2017,340,Rainfall,0.308
857,Dakar,2017,350,Rainfall,0.065
858,Dakar,2018,0,Rainfall,0.0
859,Dakar,2018,10,Rainfall,0.0
860,Dakar,2018,20,Rainfall,0.0
861,Dakar,2018,30,Rainfall,0.0
862,Dakar,2018,40,Rainfall,0.0
863,Dakar,2018,50,Rainfall,0.0
864,Dakar,2018,60,Rainfall,0.0
865,Dakar,2018,70,Rainfall,0.0
866,Dakar,2018,80,Rainfall,0.0
867,Dakar,2018,90,Rainfall,0.0
868,Dakar,2018,100,Rainfall,0.0
869,Dakar,2018,110,Rainfall,0.0
870,Dakar,2018,120,Rainfall,0.0
871,Dakar,2018,130,Rainfall,0.0
872,Dakar,2018,140,Rainfall,0.883
873,Dakar,2018,150,Rainfall,1.0
874,Dakar,2018,160,Rainfall,1.021
875,Dakar,2018,170,Rainfall,11.919
876,Dakar,2018,180,Rainfall,1.888
877,Dakar,2018,190,Rainfall,5.985
878,Dakar,2018,200,Rainfall,4.19
879,Dakar,2018,210,Rainfall,19.894
880,Dakar,2018,220,Rainfall,20.089
881,Dakar,2018,230,Rainfall,75.848
882,Dakar,2018,240,Rainfall,77.195
883,Dakar,2018,250,Rainfall,16.703
884,Dakar,2018,260,Rainfall,21.412
885,Dakar,2018,270,Rainfall,14.232
886,Dakar,2018,280,Rainfall,1.252
887,Dakar,2018,290,Rainfall,2.044
888,Dakar,2018,300,Rainfall,1.0
889,Dakar,2018,310,Rainfall,0.0
890,Dakar,2018,320,Rainfall,0.0
891,Dakar,2018,330,Rainfall,0.124
892,Dakar,2018,340,Rainfall,0.192
893,Dakar,2018,350,Rainfall,0.103
894,Dakar,2019,0,Rainfall,0.7170000000000001
895,Dakar,2019,10,Rainfall,0.018000000000000002
896,Dakar,2019,20,Rainfall,0.0
897,Dakar,2019,30,Rainfall,0.0
898,Dakar,2019,40,Rainfall,0.0
899,Dakar,2019,50,Rainfall,0.0
900,Dakar,2019,60,Rainfall,0.0
901,Dakar,2019,70,Rainfall,0.0
902,Dakar,2019,80,Rainfall,0.0
903,Dakar,2019,90,Rainfall,0.0
904,Dakar,2019,100,Rainfall,0.0
905,Dakar,2019,110,Rainfall,0.0
906,Dakar,2019,120,Rainfall,0.0
907,Dakar,2019,130,Rainfall,0.0
908,Dakar,2019,140,Rainfall,0.883
909,Dakar,2019,150,Rainfall,1.208
910,Dakar,2019,160,Rainfall,1.655
911,Dakar,2019,170,Rainfall,3.195
912,Dakar,2019,180,Rainfall,3.708
913,Dakar,2019,190,Rainfall,2.357
914,Dakar,2019,200,Rainfall,9.832
915,Dakar,2019,210,Rainfall,1.957
916,Dakar,2019,220,Rainfall,49.349
917,Dakar,2019,230,Rainfall,109.252
918,Dakar,2019,240,Rainfall,92.447
919,Dakar,2019,250,Rainfall,65.32600000000001
920,Dakar,2019,260,Rainfall,15.459
921,Dakar,2019,270,Rainfall,28.416
922,Dakar,2019,280,Rainfall,11.902
923,Dakar,2019,290,Rainfall,1.0
924,Dakar,2019,300,Rainfall,1.0
925,Dakar,2019,310,Rainfall,0.0
926,Dakar,2019,320,Rainfall,0.0
927,Dakar,2019,330,Rainfall,0.128
928,Dakar,2019,340,Rainfall,0.333
929,Dakar,2019,350,Rainfall,0.103
930,Dakar,2020,0,Rainfall,0.0
931,Dakar,2020,10,Rainfall,0.0
932,Dakar,2020,20,Rainfall,0.74
933,Dakar,2020,30,Rainfall,0.0
934,Dakar,2020,40,Rainfall,0.0
935,Dakar,2020,50,Rainfall,0.0
936,Dakar,2020,60,Rainfall,0.0
937,Dakar,2020,70,Rainfall,0.0
938,Dakar,2020,80,Rainfall,0.0
939,Dakar,2020,90,Rainfall,0.0
940,Dakar,2020,100,Rainfall,0.0
941,Dakar,2020,110,Rainfall,0.0
942,Dakar,2020,120,Rainfall,0.0
943,Dakar,2020,130,Rainfall,0.0
944,Dakar,2020,140,Rainfall,0.883
945,Dakar,2020,150,Rainfall,1.037
946,Dakar,2020,160,Rainfall,3.179
947,Dakar,2020,170,Rainfall,1.936
948,Dakar,2020,180,Rainfall,9.054
949,Dakar,2020,190,Rainfall,67.454
950,Dakar,2020,200,Rainfall,81.389
951,Dakar,2020,210,Rainfall,21.862
952,Dakar,2020,220,Rainfall,38.133
953,Dakar,2020,230,Rainfall,78.57
954,Dakar,2020,240,Rainfall,112.055
955,Dakar,2020,250,Rainfall,85.366
956,Dakar,2020,260,Rainfall,32.187
957,Dakar,2020,270,Rainfall,18.003
958,Dakar,2020,280,Rainfall,7.768
959,Dakar,2020,290,Rainfall,1.195
960,Dakar,2020,300,Rainfall,1.0
961,Dakar,2020,310,Rainfall,0.0
962,Dakar,2020,320,Rainfall,0.0
963,Kedougou,2012,0,Rainfall,0.0
964,Kedougou,2012,10,Rainfall,0.0
965,Kedougou,2012,20,Rainfall,0.0
966,Kedougou,2012,30,Rainfall,0.0
967,Kedougou,2012,40,Rainfall,0.0
968,Kedougou,2012,50,Rainfall,0.0
969,Kedougou,2012,60,Rainfall,0.0
970,Kedougou,2012,70,Rainfall,0.0
971,Kedougou,2012,80,Rainfall,0.013
972,Kedougou,2012,90,Rainfall,0.051
973,Kedougou,2012,100,Rainfall,0.327
974,Kedougou,2012,110,Rainfall,1.812
975,Kedougou,2012,120,Rainfall,4.98
976,Kedougou,2012,130,Rainfall,32.389
977,Kedougou,2012,140,Rainfall,10.44
978,Kedougou,2012,150,Rainfall,26.515
979,Kedougou,2012,160,Rainfall,39.301
980,Kedougou,2012,170,Rainfall,62.42
981,Kedougou,2012,180,Rainfall,51.183
982,Kedougou,2012,190,Rainfall,89.456
983,Kedougou,2012,200,Rainfall,124.612
984,Kedougou,2012,210,Rainfall,111.804
985,Kedougou,2012,220,Rainfall,60.508
986,Kedougou,2012,230,Rainfall,142.17
987,Kedougou,2012,240,Rainfall,68.577
988,Kedougou,2012,250,Rainfall,107.626
989,Kedougou,2012,260,Rainfall,120.246
990,Kedougou,2012,270,Rainfall,22.88
991,Kedougou,2012,280,Rainfall,35.076
992,Kedougou,2012,290,Rainfall,20.583
993,Kedougou,2012,300,Rainfall,2.597
994,Kedougou,2012,310,Rainfall,0.108
995,Kedougou,2012,320,Rainfall,0.0
996,Kedougou,2012,330,Rainfall,0.027000000000000003
997,Kedougou,2012,340,Rainfall,0.0
998,Kedougou,2012,350,Rainfall,0.0
999,Kedougou,2013,0,Rainfall,0.0
1000,Kedougou,2013,10,Rainfall,0.0
1001,Kedougou,2013,20,Rainfall,0.0
1002,Kedougou,2013,30,Rainfall,0.0
1003,Kedougou,2013,40,Rainfall,0.0
1004,Kedougou,2013,50,Rainfall,0.0
1005,Kedougou,2013,60,Rainfall,0.006999999999999999
1006,Kedougou,2013,70,Rainfall,0.016
1007,Kedougou,2013,80,Rainfall,0.016
1008,Kedougou,2013,90,Rainfall,0.021
1009,Kedougou,2013,100,Rainfall,0.428
1010,Kedougou,2013,110,Rainfall,2.115
1011,Kedougou,2013,120,Rainfall,2.8680000000000003
1012,Kedougou,2013,130,Rainfall,7.0870000000000015
1013,Kedougou,2013,140,Rainfall,12.007
1014,Kedougou,2013,150,Rainfall,40.17
1015,Kedougou,2013,160,Rainfall,26.938
1016,Kedougou,2013,170,Rainfall,68.87899999999999
1017,Kedougou,2013,180,Rainfall,58.062
1018,Kedougou,2013,190,Rainfall,50.776
1019,Kedougou,2013,200,Rainfall,90.105
1020,Kedougou,2013,210,Rainfall,127.578
1021,Kedougou,2013,220,Rainfall,166.64700000000005
1022,Kedougou,2013,230,Rainfall,197.173
1023,Kedougou,2013,240,Rainfall,125.202
1024,Kedougou,2013,250,Rainfall,127.895
1025,Kedougou,2013,260,Rainfall,44.54600000000001
1026,Kedougou,2013,270,Rainfall,29.555
1027,Kedougou,2013,280,Rainfall,17.022000000000002
1028,Kedougou,2013,290,Rainfall,41.198
1029,Kedougou,2013,300,Rainfall,3.124
1030,Kedougou,2013,310,Rainfall,0.126
1031,Kedougou,2013,320,Rainfall,0.0
1032,Kedougou,2013,330,Rainfall,0.046
1033,Kedougou,2013,340,Rainfall,0.0
1034,Kedougou,2013,350,Rainfall,0.0
1035,Kedougou,2014,0,Rainfall,0.0
1036,Kedougou,2014,10,Rainfall,0.0
1037,Kedougou,2014,20,Rainfall,0.0
1038,Kedougou,2014,30,Rainfall,0.0
1039,Kedougou,2014,40,Rainfall,0.0
1040,Kedougou,2014,50,Rainfall,0.0
1041,Kedougou,2014,60,Rainfall,0.0
1042,Kedougou,2014,70,Rainfall,0.0
1043,Kedougou,2014,80,Rainfall,0.021
1044,Kedougou,2014,90,Rainfall,0.004
1045,Kedougou,2014,100,Rainfall,0.312
1046,Kedougou,2014,110,Rainfall,1.879
1047,Kedougou,2014,120,Rainfall,6.7010000000000005
1048,Kedougou,2014,130,Rainfall,40.144
1049,Kedougou,2014,140,Rainfall,44.028
1050,Kedougou,2014,150,Rainfall,59.435
1051,Kedougou,2014,160,Rainfall,38.761
1052,Kedougou,2014,170,Rainfall,7.596
1053,Kedougou,2014,180,Rainfall,58.96100000000001
1054,Kedougou,2014,190,Rainfall,53.643
1055,Kedougou,2014,200,Rainfall,58.718
1056,Kedougou,2014,210,Rainfall,72.568
1057,Kedougou,2014,220,Rainfall,81.93299999999998
1058,Kedougou,2014,230,Rainfall,108.409
1059,Kedougou,2014,240,Rainfall,81.367
1060,Kedougou,2014,250,Rainfall,119.086
1061,Kedougou,2014,260,Rainfall,50.368
1062,Kedougou,2014,270,Rainfall,52.577
1063,Kedougou,2014,280,Rainfall,11.534
1064,Kedougou,2014,290,Rainfall,28.50800000000001
1065,Kedougou,2014,300,Rainfall,1.229
1066,Kedougou,2014,310,Rainfall,0.045
1067,Kedougou,2014,320,Rainfall,0.01
1068,Kedougou,2014,330,Rainfall,0.046
1069,Kedougou,2014,340,Rainfall,0.0
1070,Kedougou,2014,350,Rainfall,0.0
1071,Kedougou,2015,0,Rainfall,0.0
1072,Kedougou,2015,10,Rainfall,0.0
1073,Kedougou,2015,20,Rainfall,0.0
1074,Kedougou,2015,30,Rainfall,0.0
1075,Kedougou,2015,40,Rainfall,0.0
1076,Kedougou,2015,50,Rainfall,0.0
1077,Kedougou,2015,60,Rainfall,0.0
1078,Kedougou,2015,70,Rainfall,0.0
1079,Kedougou,2015,80,Rainfall,0.02
1080,Kedougou,2015,90,Rainfall,0.004
1081,Kedougou,2015,100,Rainfall,0.278
1082,Kedougou,2015,110,Rainfall,1.932
1083,Kedougou,2015,120,Rainfall,10.49
1084,Kedougou,2015,130,Rainfall,9.606
1085,Kedougou,2015,140,Rainfall,10.824000000000002
1086,Kedougou,2015,150,Rainfall,19.596
1087,Kedougou,2015,160,Rainfall,29.359
1088,Kedougou,2015,170,Rainfall,29.715
1089,Kedougou,2015,180,Rainfall,123.156
1090,Kedougou,2015,190,Rainfall,96.2
1091,Kedougou,2015,200,Rainfall,80.83
1092,Kedougou,2015,210,Rainfall,140.295
1093,Kedougou,2015,220,Rainfall,177.56900000000005
1094,Kedougou,2015,230,Rainfall,209.99
1095,Kedougou,2015,240,Rainfall,114.695
1096,Kedougou,2015,250,Rainfall,94.678
1097,Kedougou,2015,260,Rainfall,102.811
1098,Kedougou,2015,270,Rainfall,29.897
1099,Kedougou,2015,280,Rainfall,85.275
1100,Kedougou,2015,290,Rainfall,23.59
1101,Kedougou,2015,300,Rainfall,3.494
1102,Kedougou,2015,310,Rainfall,0.043
1103,Kedougou,2015,320,Rainfall,0.0
1104,Kedougou,2015,330,Rainfall,0.046
1105,Kedougou,2015,340,Rainfall,0.0
1106,Kedougou,2015,350,Rainfall,0.0
1107,Kedougou,2016,0,Rainfall,0.0
1108,Kedougou,2016,10,Rainfall,0.0
1109,Kedougou,2016,20,Rainfall,0.0
1110,Kedougou,2016,30,Rainfall,0.0
1111,Kedougou,2016,40,Rainfall,0.0
1112,Kedougou,2016,50,Rainfall,0.0
1113,Kedougou,2016,60,Rainfall,0.0
1114,Kedougou,2016,70,Rainfall,0.0
1115,Kedougou,2016,80,Rainfall,0.028
1116,Kedougou,2016,90,Rainfall,0.019
1117,Kedougou,2016,100,Rainfall,0.452
1118,Kedougou,2016,110,Rainfall,4.018
1119,Kedougou,2016,120,Rainfall,3.418
1120,Kedougou,2016,130,Rainfall,10.492
1121,Kedougou,2016,140,Rainfall,12.015
1122,Kedougou,2016,150,Rainfall,57.305
1123,Kedougou,2016,160,Rainfall,45.057
1124,Kedougou,2016,170,Rainfall,51.886
1125,Kedougou,2016,180,Rainfall,98.076
1126,Kedougou,2016,190,Rainfall,75.928
1127,Kedougou,2016,200,Rainfall,115.31
1128,Kedougou,2016,210,Rainfall,76.42399999999998
1129,Kedougou,2016,220,Rainfall,123.722
1130,Kedougou,2016,230,Rainfall,94.98
1131,Kedougou,2016,240,Rainfall,118.661
1132,Kedougou,2016,250,Rainfall,77.242
1133,Kedougou,2016,260,Rainfall,72.964
1134,Kedougou,2016,270,Rainfall,19.139
1135,Kedougou,2016,280,Rainfall,21.912
1136,Kedougou,2016,290,Rainfall,18.502
1137,Kedougou,2016,300,Rainfall,3.793
1138,Kedougou,2016,310,Rainfall,0.043
1139,Kedougou,2016,320,Rainfall,0.0
1140,Kedougou,2016,330,Rainfall,0.046
1141,Kedougou,2016,340,Rainfall,0.0
1142,Kedougou,2016,350,Rainfall,0.0
1143,Kedougou,2017,0,Rainfall,0.0
1144,Kedougou,2017,10,Rainfall,0.0
1145,Kedougou,2017,20,Rainfall,0.0
1146,Kedougou,2017,30,Rainfall,0.0
1147,Kedougou,2017,40,Rainfall,0.0
1148,Kedougou,2017,50,Rainfall,0.0
1149,Kedougou,2017,60,Rainfall,0.0
1150,Kedougou,2017,70,Rainfall,0.0
1151,Kedougou,2017,80,Rainfall,0.02
1152,Kedougou,2017,90,Rainfall,0.004
1153,Kedougou,2017,100,Rainfall,0.281
1154,Kedougou,2017,110,Rainfall,1.845
1155,Kedougou,2017,120,Rainfall,8.657
1156,Kedougou,2017,130,Rainfall,17.9
1157,Kedougou,2017,140,Rainfall,53.802
1158,Kedougou,2017,150,Rainfall,29.50800000000001
1159,Kedougou,2017,160,Rainfall,29.219
1160,Kedougou,2017,170,Rainfall,101.67
1161,Kedougou,2017,180,Rainfall,46.472
1162,Kedougou,2017,190,Rainfall,131.215
1163,Kedougou,2017,200,Rainfall,74.531
1164,Kedougou,2017,210,Rainfall,92.341
1165,Kedougou,2017,220,Rainfall,112.056
1166,Kedougou,2017,230,Rainfall,155.232
1167,Kedougou,2017,240,Rainfall,81.51100000000002
1168,Kedougou,2017,250,Rainfall,55.57100000000001
1169,Kedougou,2017,260,Rainfall,45.676
1170,Kedougou,2017,270,Rainfall,22.263
1171,Kedougou,2017,280,Rainfall,20.224
1172,Kedougou,2017,290,Rainfall,2.865
1173,Kedougou,2017,300,Rainfall,1.671
1174,Kedougou,2017,310,Rainfall,0.043
1175,Kedougou,2017,320,Rainfall,0.0
1176,Kedougou,2017,330,Rainfall,0.046
1177,Kedougou,2017,340,Rainfall,0.0
1178,Kedougou,2017,350,Rainfall,0.0
1179,Kedougou,2018,0,Rainfall,0.0
1180,Kedougou,2018,10,Rainfall,0.0
1181,Kedougou,2018,20,Rainfall,0.0
1182,Kedougou,2018,30,Rainfall,0.0
1183,Kedougou,2018,40,Rainfall,0.0
1184,Kedougou,2018,50,Rainfall,0.0
1185,Kedougou,2018,60,Rainfall,0.0
1186,Kedougou,2018,70,Rainfall,0.0
1187,Kedougou,2018,80,Rainfall,0.028
1188,Kedougou,2018,90,Rainfall,0.004
1189,Kedougou,2018,100,Rainfall,0.305
1190,Kedougou,2018,110,Rainfall,1.847
1191,Kedougou,2018,120,Rainfall,2.653
1192,Kedougou,2018,130,Rainfall,3.05
1193,Kedougou,2018,140,Rainfall,4.641
1194,Kedougou,2018,150,Rainfall,53.752
1195,Kedougou,2018,160,Rainfall,29.642
1196,Kedougou,2018,170,Rainfall,63.006
1197,Kedougou,2018,180,Rainfall,74.437
1198,Kedougou,2018,190,Rainfall,96.669
1199,Kedougou,2018,200,Rainfall,57.01600000000001
1200,Kedougou,2018,210,Rainfall,116.234
1201,Kedougou,2018,220,Rainfall,76.982
1202,Kedougou,2018,230,Rainfall,148.826
1203,Kedougou,2018,240,Rainfall,126.863
1204,Kedougou,2018,250,Rainfall,72.27600000000002
1205,Kedougou,2018,260,Rainfall,104.045
1206,Kedougou,2018,270,Rainfall,32.578
1207,Kedougou,2018,280,Rainfall,34.228
1208,Kedougou,2018,290,Rainfall,20.412
1209,Kedougou,2018,300,Rainfall,1.276
1210,Kedougou,2018,310,Rainfall,0.097
1211,Kedougou,2018,320,Rainfall,0.0
1212,Kedougou,2018,330,Rainfall,0.046
1213,Kedougou,2018,340,Rainfall,0.0
1214,Kedougou,2018,350,Rainfall,0.0
1215,Kedougou,2019,0,Rainfall,0.0
1216,Kedougou,2019,10,Rainfall,0.0
1217,Kedougou,2019,20,Rainfall,0.0
1218,Kedougou,2019,30,Rainfall,0.0
1219,Kedougou,2019,40,Rainfall,0.0
1220,Kedougou,2019,50,Rainfall,0.0
1221,Kedougou,2019,60,Rainfall,0.0
1222,Kedougou,2019,70,Rainfall,0.0
1223,Kedougou,2019,80,Rainfall,0.021
1224,Kedougou,2019,90,Rainfall,0.004
1225,Kedougou,2019,100,Rainfall,0.309
1226,Kedougou,2019,110,Rainfall,2.444
1227,Kedougou,2019,120,Rainfall,2.451
1228,Kedougou,2019,130,Rainfall,3.489
1229,Kedougou,2019,140,Rainfall,4.297
