KEY,ID_menage,crops_cult4,season_cult4,Area_cult4 (ha),QuantityProduced_cult4 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:5ee48498-7e89-4988-bbd4-87039a492fb8,5.55E+39,Millet,1,2,1000,0.5,NIORO,MEDINA-SABAKH,MBAPP,13.59604833,-15.47972833
uuid:e586a41f-7824-4ea2-a548-778d153d9f32,5.59E+39,Millet,1,1,400,0.4,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82426333,-16.4077
uuid:5fae09dc-32c4-42d9-bac5-0c50fb3cd16c,5.62E+39,Millet,1,2,250,0.125,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92869167,-14.18675
uuid:5735eca1-cdf5-46c5-95bb-c2107986ba37,5.74E+39,Millet,1,1.5,1500,1,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.609445,-16.31511667
uuid:578a6185-8e50-4164-9dc2-50a2a507eec8,5.78E+39,Millet,1,3,3000,1,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93222167,-16.18229
uuid:e7935cc7-a65a-4f05-9cc3-be6ac3fe3bb4,5.79E+39,Millet,1,1,1400,1.4,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.747775,-16.35763333
uuid:581ebd78-17a8-4d0d-ab55-45707e0438f6,5.82E+39,Millet,1,0.25,300,1.2,KOLDA,MEDINA EL HADJI,KANWALY,12.749555,-14.91347
uuid:e8bbbe61-a78c-43fe-b4a8-839621f351b0,5.82E+39,Millet,1,4,1500,0.375,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60554167,-15.72884167
uuid:e8ea0eaa-3c28-406f-ae5b-1ad46ba49c86,5.85E+39,Millet,1,3,3000,1,BOUNKILING,TANKON,TANKON,13.24262833,-15.49418167
uuid:e90e7e0e-f5fb-4a64-9254-1a7eed1a62ab,5.91E+39,Millet,1,1,700,0.7,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95431167,-14.97636667
uuid:f035d122-b106-4387-8078-9a76d4b01194,6.04E+39,Millet,1,3,1200,0.4,NIORO,MEDINA-SABAKH,MBAPP,13.599945,-15.48109833
uuid:610b08a5-47e4-41bc-800d-a82f47aa5fca,6.10E+39,Millet,1,2,350,0.175,BOUNKILING,DIACOUNDA,DIACOUNDA,12.96807667,-15.95637
uuid:f1b04b6e-0e2d-4d62-a95b-f8ebd101e4bf,6.12E+39,Millet,1,1,400,0.4,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59798333,-15.60658333
uuid:6b4209ed-6f9e-4336-995d-1f657be4f240,6.24E+39,Millet,1,0.5,340,0.68,VELINGARA,LINKERING,SANSANCOTO,12.90152667,-13.79591333
uuid:6bebfe95-eadf-42d9-a7d6-c36473b38f07,6.25E+39,Millet,1,1.5,300,0.2,NIORO,KAYEMOR,THISSE KAYEMOR,13.79160833,-15.55676833
uuid:6ca27277-4123-412d-91ba-98c892e59173,6.31E+39,Millet,1,2,105,0.0525,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.7613,-14.925075
uuid:6dd37afc-3414-4ccf-8c0f-12e34942dea6,6.44E+39,Millet,1,3.5,7000,2,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93212333,-16.17878833
uuid:6dd37afc-3414-4ccf-8c0f-12e34942dea6,6.44E+39,Millet,1,0.5,490,0.98,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93212333,-16.17878833
uuid:6dd37afc-3414-4ccf-8c0f-12e34942dea6,6.44E+39,Millet,1,0.5,330,0.66,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93212333,-16.17878833
uuid:f446df43-9732-40f8-8e67-fed95abcd631,6.45E+39,Millet,1,0.5,150,0.3,BIGNONA,KAFOUNTINE,ABENE,12.99835667,-16.72213833
uuid:65bd3613-f9df-4688-880b-99e95bd28b5d,6.52E+39,Millet,1,2,1000,0.5,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.974075,-16.116115
uuid:65bd3613-f9df-4688-880b-99e95bd28b5d,6.52E+39,Millet,1,1.5,800,0.5333333333,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.974075,-16.116115
uuid:65bd3613-f9df-4688-880b-99e95bd28b5d,6.52E+39,Millet,1,1.5,700,0.4666666667,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.974075,-16.116115
uuid:fe8ae5da-397d-44c4-a8b2-796fb9e274cc,6.58E+39,Millet,1,4,2000,0.5,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60530167,-15.730335
uuid:fe8ae5da-397d-44c4-a8b2-796fb9e274cc,6.58E+39,Millet,1,1,1000,1,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60530167,-15.730335
uuid:fe8ae5da-397d-44c4-a8b2-796fb9e274cc,6.58E+39,Millet,1,1,900,0.9,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60530167,-15.730335
uuid:f6410ecf-1810-45e1-8a6e-066b0bdd0c5e,6.64E+39,Millet,1,6,2000,0.3333333333,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39221333,-14.80944667
uuid:675d3d1a-0dad-4a7c-a957-f153bb8df728,6.75E+39,Millet,1,3,2600,0.8666666667,NIORO,KAYEMOR,THISSE KAYEMOR,13.79192167,-15.55632333
uuid:f770253b-2f5e-4450-bc71-9f485e5496a3,6.77E+39,Millet,1,1.25,1500,1.2,VELINGARA,SINTHIANG KOUNDARA,THIEWEL BESSEL,13.15071833,-13.94050833
uuid:f927533e-7917-4f22-a72e-f5fa5a5271e1,6.93E+39,Millet,1,1,1250,1.25,BOUNKILING,DIAROUME,DIAROUME,12.98517833,-15.61520667
uuid:f9dfa113-65c5-4d00-bde0-7bab2323fed9,6.95E+39,Millet,1,1,250,0.25,NIORO,MEDINA-SABAKH,MBAPP,13.59962333,-15.48035333
uuid:7029c4f0-f437-4e50-985d-89595cfbc5ba,7.03E+39,Millet,1,1.5,1000,0.6666666667,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06025167,-14.40104
uuid:7029c4f0-f437-4e50-985d-89595cfbc5ba,7.03E+39,Millet,1,0.25,100,0.4,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06025167,-14.40104
uuid:7acaee15-e37f-4b7b-b14b-99c0a01b901b,7.13E+39,Millet,1,4,300,0.075,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39212833,-14.809405
uuid:0719ee67-3c18-42de-a8b6-f31a193f809d,7.20E+38,Millet,1,1,500,0.5,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68502833,-15.49365333
uuid:721496e4-cdd6-48aa-83a6-59e508113908,7.21E+39,Millet,1,2,600,0.3,BOUNKILING,KANDION MANGANA,Bougary Diamalathiel,12.99362833,-15.83111333
uuid:7bb78981-0962-4e43-8e9c-05e9fe69a957,7.23E+39,Millet,1,3,1500,0.5,KAOLACK,LATMINGUE,KEUR OMAR WOLOF,14.02966833,-15.98655667
uuid:7c311a6e-06dd-4ed9-8161-54ff63847a60,7.33E+39,Millet,1,4,3000,0.75,NIORO,WACK NGOUNA,WACK NGOUNA,13.758245,-16.06443833
uuid:0733925d-2c38-4bc4-95d1-3fad74052597,7.34E+38,Millet,1,1,150,0.15,MATAM,OGO,HOMBO,15.55459,-13.34330167
uuid:074bdaae-67e0-4fc0-93e3-e3e92e3eb4c5,7.42E+38,Millet,1,0.5,120,0.24,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.76132833,-14.92427333
uuid:7453b212-507e-45fa-8858-d2074263ca26,7.45E+39,Millet,1,4,3000,0.75,NIORO,MEDINA-SABAKH,MBAPP,13.59485833,-15.4796
uuid:7453b212-507e-45fa-8858-d2074263ca26,7.45E+39,Millet,1,1,300,0.3,NIORO,MEDINA-SABAKH,MBAPP,13.59485833,-15.4796
uuid:7d6ca528-8a2f-4984-ae7e-3e878415e1f2,7.46E+39,Millet,1,3,3000,1,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.751805,-16.26620667
uuid:752637a7-b225-4a89-9110-e44af8a131d8,7.53E+39,Millet,1,0,300,,KAFFRINE,KAHI,NDODJI,14.1875,-15.43723
uuid:07f0950f-c9a8-47ac-beec-19a0ca2bb696,7.61E+38,Millet,1,0.5,700,1.4,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60986333,-16.315535
uuid:7f841bdf-1eb6-4c02-b34a-1de51f6fbec1,7.68E+39,Millet,1,1,150,0.15,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBEL,13.82828833,-16.394385
uuid:813b9874-f1f4-49d1-b8ad-721c89413c60,8.13E+39,Millet,1,2,800,0.4,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98326667,-16.14072333
uuid:8ba01504-16d1-4024-8448-4db94f29a44a,8.21E+39,Millet,1,5,2160,0.432,VELINGARA,SINTHIANG KOUNDARA,KOULOYE BALLA,13.40574333,-13.77281
uuid:821457c4-b3cf-46d7-b0d2-f30fd0256bf4,8.21E+39,Millet,1,1,600,0.6,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21099333,-15.219515
uuid:837528c2-7cdb-4fff-8cb6-5bd667aaae19,8.38E+39,Millet,1,2,1600,0.8,MEDINA YORO FOULAH,DINGUIRAYE,SINTHIANG BABOU DEME ( TAW KALTOU),13.18882,-14.55578
uuid:8d1ae37a-e871-4a77-879f-3cc2cab2ffac,8.41E+39,Millet,1,1,400,0.4,GOUDOMP,YARANG BALANTE,SINA,12.54043667,-15.60439667
uuid:8e01813c-13dd-4226-bc3c-587aecf291ad,8.50E+39,Millet,1,2,1600,0.8,MEDINA YORO FOULAH,DINGUIRAYE,THIOUTY( SINTHIANG SADIO),13.20909167,-14.57473833
uuid:8644c098-f6a4-4745-9dce-2d284d282d8a,8.64E+39,Millet,1,1,400,0.4,NIORO,DABALY,1 BAWOU,13.68279333,-15.69881833
uuid:86e33fb1-0228-4ede-a7b3-af47c878350d,8.65E+39,Millet,1,2,2000,1,KAOLACK,THIARE,KEUR BOCAR,13.91833167,-15.77727
uuid:8f765fe2-971a-4ffc-9dfa-f3611431c41e,8.68E+39,Millet,1,2,1000,0.5,KAOLACK,KEUR BAKA,SIKATROUM,13.98660667,-15.98986667
uuid:88a0de73-aa2c-4349-9795-976ba0f7ff53,8.81E+39,Millet,1,2,1200,0.6,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74321333,-16.43011
uuid:89ac56d0-e635-41dd-84f3-ba9ea86b3ba2,8.91E+39,Millet,1,3,1500,0.5,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60395833,-15.73004833
uuid:922cd9ca-f510-4ef6-869d-0c522b2eafcb,9.22E+39,Millet,1,1.5,1950,1.3,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08616167,-16.06543333
uuid:9ce8d9fe-94ef-47f0-889d-3ea25709f897,9.36E+39,Millet,2,3,2000,0.6666666667,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08343667,-16.065165
uuid:9d4ff56f-6ec1-4695-8c9f-7dd2a3301880,9.45E+39,Millet,1,1.5,350,0.2333333333,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.826415,-16.40801833
uuid:947d8263-155f-48b5-81bf-4f4ac32bc58a,9.47E+39,Millet,1,2,1000,0.5,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.090015,-16.067375
uuid:94942930-0d8b-4d6a-84b9-daee5565bbd7,9.49E+39,Millet,1,5,4000,0.8,KAOLACK,THIARE,PACATHIAR KHAYES,13.996505,-15.82206333
uuid:949d405a-3970-48fb-ae65-ecb23a7b6941,9.49E+39,Millet,1,1,800,0.8,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79116333,-15.42142
uuid:9ee4689b-c839-47cb-876a-2b9a12895371,9.55E+39,Millet,1,2,1200,0.6,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.03968833,-15.74873667
uuid:96fe433d-f1a8-435e-8434-da6d260dd522,9.67E+39,Millet,1,2,250,0.125,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98366167,-16.140695
uuid:97582c2f-0466-4834-baa9-0a610ddcfcff,9.76E+39,Millet,1,2,98,0.049,MATAM,OGO,HOMBO,15.55410167,-13.343795
uuid:99939dd2-00c0-4930-8ef6-4d03dbbd84c2,9.99E+39,Millet,1,0.25,80,0.32,SEDHIOU,DJIBABOUYA,DIAO SIMACOUNDA,12.68907833,-15.96721
uuid:0ab7a9b2-5157-46d9-bdad-929c56855abb,1.27E+38,Millet,1,2,1500,0.75,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98347833,-16.13765
uuid:349d255e-55c0-4a09-acc9-a2d7880ceb9e,3.49E+39,Millet,1,4.5,5000,1.111111111,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.97407167,-16.11610833
uuid:d69e9881-3778-42a2-90b2-7e8dc6de8667,4.70E+39,Millet,1,2.5,2200,0.88,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74043,-16.427995
uuid:e18ab021-1a55-4979-a5d2-7fabb4ae6329,5.18E+39,Millet,1,0,6700,,BIRKELANE,MABO,MABO,13.91435167,-15.66781167
uuid:f1290f97-6e04-4b02-802a-ce1d482aa8e8,6.13E+39,Millet,1,2,1050,0.525,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.74673167,-16.35861667
uuid:07f0950f-c9a8-47ac-beec-19a0ca2bb696,7.61E+38,Millet,1,1.5,2000,1.333333333,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60986333,-16.315535
uuid:79f90b95-124a-4e2d-a346-950350c5abf1,7.97E+39,Millet,1,0,12000,,BIRKELANE,MABO,MABO,13.91171667,-15.66539167
uuid:8219a523-d2ff-48d8-8552-73840d71235c,8.22E+39,Millet,1,10,5000,0.5,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.746785,-16.35841167
uuid:87d85217-4ffe-4532-a817-c4df812ce477,8.75E+39,Millet,1,0,600,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05009667,-15.57205
uuid:949d405a-3970-48fb-ae65-ecb23a7b6941,9.49E+39,Millet,1,4,2500,0.625,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79116333,-15.42142
uuid:aa4d1294-4fe2-40a1-b658-8b98b52fc7e7,1.14E+39,Millet,1,4,900,0.225,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95308167,-14.97737167
uuid:a358035b-d660-4cd5-b1ec-8d252a52011b,1.36E+39,Millet,1,0,2000,,KAFFRINE,KAHI,NDODJI,14.18642833,-15.43721667
uuid:1da2f431-d665-4b51-a66f-be0688516b04,1.41E+39,Millet,1,0,3500,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05241667,-15.574975
uuid:14af9397-037a-4431-8a4e-32b60caf69d4,1.42E+39,Millet,1,3,6000,2,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39217667,-14.809345
uuid:a5dfeadf-cf97-4280-a68b-ce32f0b5e5b7,1.55E+39,Millet,1,0,1300,,BIRKELANE,MABO,H1SANTHIE DIAMAL DE MEDINA THISSE,13.81334333,-15.66136333
uuid:1592ebd7-a8c2-4cd8-95ca-5a7fe05a5472,1.59E+39,Millet,1,1,450,0.45,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.75150667,-16.26738167
uuid:a84bac67-f6da-4f83-8fc1-33a8e6418c61,1.84E+39,Millet,1,2,1000,0.5,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98464,-16.14013333
uuid:2cfbc768-1d9a-47c6-97dc-8cc383d3d193,2.36E+39,Millet,1,0,3000,,BIRKELANE,MABO,MABO,13.91533167,-15.668455
uuid:002dc843-01ac-4246-b7b1-fc5e458917bd,2.44E+37,Millet,1,0,2000,,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.1018203,-15.6880218
uuid:3ac432de-cb26-4636-a988-d7bdedbc9740,3.13E+39,Millet,1,0,20000,,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.03916333,-15.74936333
uuid:3bda3fd3-0f92-40fa-93de-547163655b13,3.24E+39,Millet,1,4,400,0.1,PODOR,MBOLO BIRANE,THILOUKI (SARE MAWDE),15.98253333,-13.91626667
uuid:d05e5f8a-e006-4161-8f34-bfb675f91e8e,4.06E+39,Millet,1,1.5,1845,1.23,BOUNKILING,TANKON,TANKON,13.24466833,-15.494585
uuid:d59acf75-56a9-4937-8e7c-911755347908,4.59E+39,Millet,1,0,2000,,BIRKELANE,MABO,H1SANTHIE DIAMAL DE MEDINA THISSE,13.7778845,-15.6222563
uuid:d77b00cc-f64c-4bd5-86a6-5c0b2ea9db05,4.77E+39,Millet,1,1.5,1000,0.6666666667,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.92852833,-15.24677833
uuid:ee1467f3-9dc7-41d7-9f63-c2920890a048,5.51E+39,Millet,1,2,2000,1,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93249667,-16.18048167
uuid:fc950a3c-fa6d-4838-9405-5a8e17ae3448,6.40E+39,Millet,1,2,200,0.1,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,,
uuid:fed9b2cc-8de6-48c3-a41d-0cca51332e4f,6.55E+39,Millet,1,1,1000,1,SEDHIOU,KOUSSY,H1 SAYANG,12.98520833,-15.61577833
uuid:6649aeeb-668f-4674-89c1-fc4d9b9124f6,6.65E+39,Millet,1,1.5,1500,1,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.925115,-15.24741667
uuid:7fd82645-7a70-4f48-b1aa-bd808dc83a92,7.65E+39,Millet,1,0,4500,,BIRKELANE,MABO,MABO,13.91158,-15.66554167
uuid:7684fd07-2290-4d96-a934-b2fcca57c455,7.68E+39,Millet,1,1,950,0.95,KOLDA,TANKANTO ESCALE,OUMOUL KOURE (BOKH MAOUNDE),12.80062,-15.06550333
uuid:9a46a4a2-a707-40ed-931a-a1e461665bf4,9.15E+39,Millet,1,0,300,,KAFFRINE,KAHI,NDODJI,14.18764833,-15.43528
uuid:1e8e28be-1a7f-45ea-bcdb-1dc3fe5f55d6,1.59E+39,Millet,1,4,5000,1.25,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),13.28755,-15.15161333
uuid:ac0f3ece-6d1a-46f8-bd57-77928331c752,1.31E+39,Millet,1,5,5000,1,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95369333,-14.97793667
uuid:ae22126a-cbd2-4447-b4e5-f29706458edd,1.52E+39,Millet,1,2,3500,1.75,FOUNDIOUGNE,KEUR S.DIANE,BARIA,13.66858333,-16.18706167
uuid:15243bad-a7f7-4a80-856b-78d0f7b12dbc,1.52E+39,Millet,1,2,300,0.15,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.81908667,-15.07701167
uuid:ae895042-8d95-4c74-a046-d723e106533a,1.59E+39,Millet,1,4,4500,1.125,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93252,-16.1805
uuid:1fb34436-7417-462a-ac45-62870a62226d,1.62E+39,Millet,1,5,2000,0.4,PODOR,BOKE DIALLOUBE,YAWALDE IRLABE,15.772975,-14.30720167
uuid:19af24e2-e768-4311-9117-79423fd60601,1.92E+39,Millet,2,1,480,0.48,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.991065,-13.65845833
uuid:b656c3a5-3c8d-4ada-adb7-28132ad6c550,2.66E+39,Millet,1,0,400,,MALEM HODDAR,SAGNA,Sagna,14.09158,-15.38715167
uuid:b656c3a5-3c8d-4ada-adb7-28132ad6c550,2.66E+39,Millet,1,0,600,,MALEM HODDAR,SAGNA,Sagna,14.09158,-15.38715167
uuid:b7120c48-52a7-4e3c-8072-2b81478a65e6,2.71E+39,Millet,1,1,500,0.5,VELINGARA,PAKOUR,PAKOUR,12.76107,-13.95949333
uuid:272d4c1e-42a0-4603-979d-ba7b8e54f187,2.72E+39,Millet,1,2,1600,0.8,NIORO,MEDINA-SABAKH,MBAPP,13.59862,-15.480165
uuid:b85684a7-c458-4020-afda-a6ee87e5dce1,2.86E+39,Millet,1,0,2000,,MALEM HODDAR,SAGNA,HODDAR,14.09311833,-15.38366833
uuid:c48060f9-40b1-4a0f-82f1-2b7703ed6eba,3.48E+39,Millet,3,2,1050,0.525,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00789667,-13.689745
uuid:36f39fb7-82dc-4d34-9976-f1c181e6ba77,3.66E+39,Millet,1,1.3,450,0.3461538462,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86773667,-13.46696
uuid:370506e1-c24d-4bb3-a99c-c7f5bedcdfb7,3.71E+39,Millet,1,1,500,0.5,SEDHIOU,SAMA KANTA PEULH,SAME FOULAYEL PEULH,12.91175667,-15.24642833
uuid:41e60931-bbd4-406c-bdfe-027cdfdbdbe0,4.16E+39,Millet,1,3,1500,0.5,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.97416333,-16.11608
uuid:4bf9c374-128e-4092-8343-37883839aeb8,4.27E+39,Millet,1,2,150,0.075,ZIGUINCHOR,ADEANE,AGNACK PETIT,12.62299333,-15.99366667
uuid:45402850-4c2a-42d7-8fa2-670b68a44934,4.54E+39,Millet,1,1,1000,1,GOUDOMP,NIAGHA,SARE TENING,12.73130333,-15.18901333
uuid:df062646-0b77-4c35-a86b-fb4edf06bbaf,4.61E+39,Millet,1,2,450,0.225,VELINGARA,SINTHIANG KOUNDARA,THIEWEL BESSEL,13.14971167,-13.9409
uuid:d64811ed-52b6-4d5d-bd82-8e5a9bbac7e7,4.65E+39,Millet,1,2,150,0.075,BIGNONA,SINDIAN,SINDIAN,12.964145,-16.180615
uuid:50a63e92-eef4-47b4-8171-189753fe5627,5.02E+39,Millet,1,2,400,0.2,BOUNKILING,DIAROUME,DIAROUME,12.98418667,-15.61717167
uuid:50b30bbd-198a-4dec-a313-7955c0741f49,5.02E+39,Millet,1,1,600,0.6,BIGNONA,SUELLE,SUELLE,12.95147833,-16.27238167
uuid:ecf78f62-fc4a-40a3-9b6f-0ec6bcdfb261,5.37E+39,Millet,1,0,450,,MALEM HODDAR,SAGNA,HODDAR,14.09385333,-15.38650167
uuid:562048e6-b14c-44e3-8228-609508f5d63b,5.62E+39,Millet,1,1,1000,1,NIORO,WACK NGOUNA,WACK NGOUNA,13.758135,-16.06396667
uuid:e69126c1-e52d-4fbb-9077-39662b83b7fb,5.69E+39,Millet,1,2,2000,1,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82629333,-16.40738
uuid:f071d11f-824d-4963-95ea-ec15f561afe3,6.07E+39,Millet,1,0,4000,,MALEM HODDAR,SAGNA,Sagna,14.093065,-15.385095
uuid:611ee65a-bdfb-41dc-b1f9-6b2c06263fdf,6.12E+39,Millet,1,1,300,0.3,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.682095,-15.492245
uuid:fa56db74-408e-4a7a-8f74-b7cbc5b2fc77,6.16E+39,Millet,1,2.5,250,0.1,GOUDOMP,DIOUBOUDOU,MEDINA TOUAT,12.66556833,-15.48070333
uuid:f30995db-94d9-4d98-b38b-db37cbf5101f,6.31E+39,Millet,1,2,5100,2.55,VELINGARA,OUASSADOU,BOYA,12.79577333,-14.19663333
uuid:06e1028b-0ac8-46ce-920b-08da5ac6babb,6.51E+38,Millet,1,0,1500,,MALEM HODDAR,SAGNA,HODDAR,14.10858,-15.234665
uuid:7eea66c5-3061-427e-9054-faca66dac378,7.55E+39,Millet,1,0,1150,,KAFFRINE,KAHI,NDODJI,14.19384833,-15.44031
uuid:79ac8513-b404-458b-a5c2-bb5ce1417c5a,7.91E+39,Millet,1,0,2300,,MALEM HODDAR,SAGNA,Maka Bella,14.11118667,-15.233385
uuid:1017ea68-5ddb-4dd8-869b-4742723d9cc3,1.02E+39,Millet,1,16,20,0.00125,KAOLACK,KEUR BAKA,SIKATROUM,13.98282,-15.99005833
uuid:aa062159-8e78-4695-a136-58f074bba5e4,1.11E+39,Millet,1,1,75,0.075,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74042833,-16.42840667
uuid:a11a1830-4e36-4bfd-9606-3231ee5be197,1.11E+39,Millet,1,0,1700,,KAFFRINE,KAHI,NDODJI,14.18613,-15.43439
uuid:1a1b69d0-0656-41e7-a967-164e0143d264,1.11E+39,Millet,1,0,500,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.050345,-15.57109833
uuid:aabb9567-cba9-4f19-98c3-d6969a6a07c2,1.12E+39,Millet,1,1,75,0.075,MATAM,OGO,SINTHIOU GARBA COLYABE,15.51050333,-13.26947167
uuid:a1c03f6c-8fae-49f6-9e7a-9cc6649482a1,1.13E+39,Millet,1,1.5,1400,0.9333333333,BOUNKILING,DIAROUME,DIAROUME,12.985105,-15.616435
uuid:abaf3493-8ea4-4ea6-965e-02f337949611,1.22E+39,Millet,1,1,150,0.15,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,,
uuid:0a2324ba-5961-40f9-b441-c08b5610985c,1.23E+38,Millet,1,1,400,0.4,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.97406833,-16.11595833
uuid:a2c9c4b8-4e7d-4d0f-908c-0d25e62d6d05,1.24E+39,Millet,1,1.5,115,0.07666666667,BIGNONA,SUELLE,SUELLE,12.95230167,-16.27527333
uuid:ab4a535b-e60e-44d1-aaff-b4a2c3001ea0,1.24E+39,Millet,1,2,1500,0.75,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),13.25169333,-15.64206
uuid:1bfedc33-3ba1-406e-9b67-4f51504b3f34,1.27E+39,Millet,1,1,1100,1.1,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95441667,-14.978375
uuid:ab7a1b46-ca99-443d-a6a9-386e41ff93ad,1.27E+39,Millet,1,7,7000,1,FOUNDIOUGNE,KEUR S.DIANE,H1 KEUR MAMAOUR SAGNANE,13.63465,-16.14366
uuid:acb5600c-6b1a-49dd-ad99-f9eb95121ff5,1.33E+39,Millet,1,1,350,0.35,NIORO,KAYEMOR,THISSE KAYEMOR,13.79176167,-15.55633667
uuid:a33b5c42-f86c-4216-a729-53bcf66a054f,1.33E+39,Millet,1,1,500,0.5,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,,
uuid:a33b5c42-f86c-4216-a729-53bcf66a054f,1.33E+39,Millet,1,1,500,0.5,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,,
uuid:1c7e1337-96a7-402d-b6b5-91df17e23b35,1.38E+39,Millet,1,1,500,0.5,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,,
uuid:0ac79a00-4625-44ce-9652-34596c8a6fee,1.38E+38,Millet,1,0.75,150,0.2,GOUDOMP,KOLIBANTANG,KERERE,12.713945,-15.51749667
uuid:a45ff58c-7b64-483c-94f6-c220fbbb52f3,1.46E+39,Millet,1,3,1450,0.4833333333,NIORO,WACK NGOUNA,WACK NGOUNA,13.75619,-16.06434667
uuid:a4739f1f-4800-4d91-bdbe-ea9d7a31c652,1.47E+39,Millet,3,0.5,400,0.8,MATAM,OGO,HOMBO,15.55349833,-13.34569667
uuid:a530a7d5-18b2-4b2d-80c1-77ef19d9d3a6,1.53E+39,Millet,1,2.5,1400,0.56,VELINGARA,PAKOUR,PAKOUR,12.760735,-13.95876
